"sample.id","site.id","other.ids","total.num.samples","tag.num","species","species.notes","date","notes","latitude","longitude","datum","state","location","altitude","geology","soil","aspect","collector","abundance","buds","flowers","fruit","photos","associated.species"
"J436e","J436",,10,122,"albens","Eucalyptus albens (?)","2016-07-11","may be moluccana",-27.18896,151.73259,,"QLD","Kulpi",517,"granite","clay-loam","NE","J.Janes","Common","Present","Present","Present","J436","Acacia harpophylla;Opuntia;Themeda triandra;;;;;;"
"J436f","J436",,10,122,"albens","Eucalyptus albens (?)","2016-07-11","may be moluccana",-27.18896,151.73259,,"QLD","Kulpi",517,"granite","clay-loam","NE","J.Janes","Common","Present","Present","Present","J436","Acacia harpophylla;Opuntia;Themeda triandra;;;;;;"
"J436g","J436",,10,122,"albens","Eucalyptus albens (?)","2016-07-11","may be moluccana",-27.18896,151.73259,,"QLD","Kulpi",517,"granite","clay-loam","NE","J.Janes","Common","Present","Present","Present","J436","Acacia harpophylla;Opuntia;Themeda triandra;;;;;;"
"J436h","J436",,10,122,"albens","Eucalyptus albens (?)","2016-07-11","may be moluccana",-27.18896,151.73259,,"QLD","Kulpi",517,"granite","clay-loam","NE","J.Janes","Common","Present","Present","Present","J436","Acacia harpophylla;Opuntia;Themeda triandra;;;;;;"
"J437","J437",,1,123,"sideroxylonXmelliodora","Eucalyptus sideroxylon x melliodora (?)","2016-11-28","Apparently missing from herbarium",-30.27552,151.18698,"WGS84","NSW","Bundarra, Thunderbolts Way",711,"Granite","sand","SW","J.Janes, T.Collins","Rare","Present",,"Present","J437","E. melliodora;;;;;;;;"
"J438","J438",,1,124,"sideroxylonXmelliodora","Eucalyptus sideroxylon x melliodora (?)","2016-11-28","Apparently missing from herbarium",-30.27563,151.18764,"WGS84","NSW","Bundarra, Thunderbolts Way","NA","Granite","sand","SW","J.Janes, T.Collins","Rare",,,"Present",,"E. melliodora;;;;;;;;"
"M1a","M1a",,"NA","NA","melliodora","Eucalyptus melliodora",,"No vouchers for these samples",-32.7527777777778,148.65555,,"NSW","Yeoval","NA",,,,,,,,,,";;;;;;;;"
"M1b","M1b",,"NA","NA","melliodora","Eucalyptus melliodora",,"No vouchers for these samples",-32.7527777777778,148.65555,,"NSW","Yeoval","NA",,,,,,,,,,";;;;;;;;"
"M1c","M1c",,"NA","NA","melliodora","Eucalyptus melliodora",,,-32.7527777777778,148.65555,,"NSW","Yeoval","NA",,,,,,,,,,";;;;;;;;"
"NAL05","NAL05",,1,"NA","microcarpa","Eucalyptus microcarpa","2013-10-16","Voucher with Rebecca Jordan",-32.3742,147.4871,,"NSW","Melrose-Trangie Rd, Albert Murrumbidgee NP","NA",,,,"R.Jordan",,,,,"J372",";;;;;;;;"
"NBJ30","NBJ30",,1,"NA","microcarpa","Eucalyptus microcarpa","2013-11-18","Voucher with Rebecca Jordan",-35.05268,147.0439,,"NSW","Berry Jerry State Forest","NA",,,,"R.Jordan",,,,,"J373",";;;;;;;;"
"NCD30","NCD30",,1,"NA","microcarpa","Eucalyptus microcarpa","2013-11-17","Voucher with Rebecca Jordan",-32.89835,147.05836,,"NSW","Condobolin","NA",,,,"R.Jordan",,,,,,";;;;;;;;"
"NCR13","NCR13",,1,"NA","microcarpa","Eucalyptus microcarpa","2013-11-15","Voucher with Rebecca Jordan",-34.08362,148.51941,,"NSW","Crowther","NA",,,,"R.Jordan",,,,,"J374",";;;;;;;;"
"NCR37","NCR37",,1,"NA","microcarpa","Eucalyptus microcarpa","2013-11-15","Voucher with Rebecca Jordan",-34.08949,148.51412,,"NSW","Crowther","NA",,,,"R.Jordan",,,,,,";;;;;;;;"
"NDU10","NDU10",,1,"NA","microcarpa","Eucalyptus microcarpa","2013-10-15","Voucher with Rebecca Jordan",-32.32624,148.51287,,"NSW","Dubbo","NA",,,,"R.Jordan",,,,,,";;;;;;;;"
"NE10467","NE10467",,1,"NA","porosa","Eucalyptus porosa","1960-11-10","Already in herbarium",-30.3333333333333,135.65,,"SA","Lake  Eyre","NA",,,,"DE.Symon",,,,,"J437",";;;;;;;;"
"NE25923","NE25923",,1,"NA","woollsiana","Eucalpyptus woollsiana","1972-09-05","Already in herbarium",-26.5333333333333,148.133333333333,,"QLD","Maranoa","NA",,,,"NCW.Beadle",,,,,,";;;;;;;;"
"NE25953","NE25953",,1,"NA","porosa","Eucalyptus porosa","1972-11-02","Already in herbarium",-32.75,134.6,,"SA","Eyre Peninsula","NA",,,,"NCW.Beadle",,,,,"J438",";;;;;;;;"
"NE35955","NE35955",,1,"NA","porosa","Eucalyptus porosa","1972-11-04","Already in herbarium",-35.7,139.85,,"SA","Coonalpyn","NA",,,,"NCW.Beadle",,,,,,";;;;;;;;"
"NE35959","NE35959",,1,"NA","porosa","Eucalyptus porosa","1972-11-04","Already in herbarium",-35.1166666666667,139.066666666667,,"SA","Murray","NA",,,,"NCW.Beadle",,,,,,";;;;;;;;"
"NE36811","NE36811",,1,"NA","odorata","Eucalyptus odorata ","1964-01-14","Already in herbarium",-35.5333333333333,138.566666666667,,"SA","Hall Creek Road","NA",,,,"TRN.Lothian",,,,,,";;;;;;;;"
"NE37169","NE37169",,1,"NA","odorata","Eucalyptus odorata ","1960-06-11","Already in herbarium",-32.7833333333333,138.066666666667,,"SA","Alligator Creek","NA",,,,"DE.Symon",,,,,,";;;;;;;;"
"NE37647","NE37647",,1,"NA","woollsiana","Eucalpyptus woollsiana","1978-09-11","Already in herbarium",-30.4,149.183333333333,,"NSW","Narrabri","NA",,,,"JB.Williams",,,,,,";;;;;;;;"
"NE4583","NE4583",,1,"NA","woollsiana","Eucalpyptus woollsiana","1958-10-01","Already in herbarium",-31.6666666666667,148.5,,"NSW","Gilgandra","NA",,,,"RT.Baker",,,,,,";;;;;;;;"
"NE67754","NE67754",,1,"NA","odorata","Eucalyptus odorata ","1994-08-27","Already in herbarium",-34.6666666666667,138.8,,"SA","Sandland Road","NA",,,,"RJ.Bates",,,,,,";;;;;;;;"
"NE90535","NE90535",,1,"NA","woollsiana","Eucalpyptus woollsiana","2006-10-25","Already in herbarium",-28.2475,151.176111111111,,"QLD","Inglewood","NA",,,,"PI.Forster",,,,,,";;;;;;;;"
"RA1006","RA1006",,1,"NA","albens","Eucalyptus albens",,"Voucher with Rose Andrew","NA","NA",,,"Bundarra Rd","NA",,,,,,,,,,";;;;;;;;"
"RA1007","RA1007",,1,"NA","albens","Eucalyptus albens",,"Voucher with Rose Andrew","NA","NA",,,"Bundarra Rd","NA",,,,,,,,,,";;;;;;;;"
"TLC715","TLC715",,"NA","NA","conica","Eucalyptus conica",,"Voucher with Tim Collins",-28.68758,151.96238,,"QLD","Storm King","NA",,,,"T.Collins",,,,,,";;;;;;;;"
"TLC720","TLC720",,"NA","NA","conica","Eucalyptus conica",,"Voucher with Tim Collins",-29.06569,151.98833,,"NSW","Tenterfield ","NA",,,,"T.Collins",,,,,,";;;;;;;;"
"TLC725","TLC725",,"NA","NA","conica","Eucalyptus conica",,"Voucher with Tim Collins",-29.60563,151.86797,,"NSW","Dundee","NA",,,,"T.Collins",,,,,,";;;;;;;;"
"TLC726","TLC726",,"NA","NA","conica","Eucalyptus conica",,"Voucher with Tim Collins",-30.28358,151.19619,,"NSW","Abington","NA",,,,"T.Collins",,,,,,";;;;;;;;"
"TLC775","TLC775",,"NA","NA","conica","Eucalyptus conica",,"Voucher with Tim Collins",-28.39502,151.31197,,"QLD","Inglewood ","NA",,,,"T.Collins",,,,,,";;;;;;;;"
"VMA01","VMA01","MEL2375659A",1,"NA","microcarpa","Eucalyptus microcarpa","2013-10-28","Voucher with Rebecca Jordan",-36.77474,141.81787,,"VIC","Mt Arapiles State Park","NA",,,,"W.A.Gebert",,,,,,";;;;;;;;"
"VMA18","VMA18","MEL2375667A",1,"NA","microcarpa","Eucalyptus microcarpa","2013-10-28","Voucher with Rebecca Jordan",-36.77474,141.82599,,"VIC","Mt Arapiles State Park","NA",,,,"W.A.Gebert",,,,,,";;;;;;;;"
"VMA30","VMA30","MEL2375669A",1,"NA","microcarpa","Eucalyptus microcarpa","2013-10-28","Voucher with Rebecca Jordan",-36.77254,141.82553,,"VIC","Mt Arapiles State Park","NA",,,,"W.A.Gebert",,,,,,";;;;;;;;"
"VWG14","VWG14",,1,"NA","microcarpa","Eucalyptus microcarpa","2013-12-03","Voucher with Rebecca Jordan",-37.67129,144.36256,,"VIC","Werribee Gorge State Park","NA",,,,"R.Jordan",,,,,,";;;;;;;;"
