"sample.id","site.id","other.ids","total.num.samples","tag.num","species","species.notes","date","notes","latitude","longitude","datum","state","location","altitude","geology","soil","aspect","collector","abundance","buds","flowers","fruit","photos","associated.species","sp.short","ser.short","series"
"FDK01","FDK01","MEL2375684A",1,NA,"microcarpa","Eucalyptus microcarpa","2013-10-31","Voucher with Rebecca Jordan",-36.32987,145.70606,"","VIC","Dookie (private property)",NA,"","","","W.A.Gebert","","","","","",";;;;;;;;","mic","bux","buxeales"
"FDK10","FDK10","MEL2375685A",1,NA,"microcarpa","Eucalyptus microcarpa","2013-10-31","Voucher with Rebecca Jordan",-36.33119,145.70688,"","VIC","Dookie (private property)",NA,"","","","W.A.Gebert","","","","","",";;;;;;;;","mic","bux","buxeales"
"FDK20","FDK20","MEL2375686A",1,NA,"microcarpa","Eucalyptus microcarpa","2013-10-31","Voucher with Rebecca Jordan",-36.33002,145.70534,"","VIC","Dookie (private property)",NA,"","","","W.A.Gebert","","","","","",";;;;;;;;","mic","bux","buxeales"
"FHH02","FHH02","",1,NA,"microcarpa","Eucalyptus microcarpa","2013-12-04","Voucher with Rebecca Jordan",-36.80271,144.00268,"","VIC","Marong (private property)",NA,"","","","R.Jordan","","","","","",";;;;;;;;","mic","bux","buxeales"
"J372b","J372","",5,58,"polyanthemos","Eucalyptus polyanthemos","2016-01-24","",-37.60536,146.64015,"","VIC","Licola, Tamboritha Rd",234,"Granite","sand-loam","NW","J.Janes","Common","Present","","Present","J372","Bayeria viscosa;Lepidosperma sp;Austrodanthonia sp;Mistletoe;;;;;","poly","hetero","heterophloiae"
"J372c","J372","",5,58,"polyanthemos","Eucalyptus polyanthemos","2016-01-24","",-37.60536,146.64015,"","VIC","Licola, Tamboritha Rd",234,"Granite","sand-loam","NW","J.Janes","Common","Present","","Present","J372","Bayeria viscosa;Lepidosperma sp;Austrodanthonia sp;Mistletoe;;;;;","poly","hetero","heterophloiae"
"J373a","J373","",5,59,"melliodora","Eucalyptus melliodora","2016-01-24","",-37.46662,147.83218,"","VIC","Doctors Flat",176,"Sandstone","sand-gravel","E","J.Janes","Common","","","Present","J373","Acacia sp;stringybark;Mistletoe;Exocarpus sp;Plantago sp;;;;","mel","mellio","melliodorae"
"J373b","J373","",5,59,"melliodora","Eucalyptus melliodora","2016-01-24","",-37.46662,147.83218,"","VIC","Doctors Flat",176,"Sandstone","sand-gravel","E","J.Janes","Common","","","Present","J373","Acacia sp;stringybark;Mistletoe;Exocarpus sp;Plantago sp;;;;","mel","mellio","melliodorae"
"J373c","J373","",5,59,"melliodora","Eucalyptus melliodora","2016-01-24","",-37.46662,147.83218,"","VIC","Doctors Flat",176,"Sandstone","sand-gravel","E","J.Janes","Common","","","Present","J373","Acacia sp;stringybark;Mistletoe;Exocarpus sp;Plantago sp;;;;","mel","mellio","melliodorae"
"J374a","J374","",10,60,"albens","Eucalyptus albens","2016-01-24","",-37.36159,147.85228,"","VIC","Ensay",286,"Granite","sand","NW","J.Janes","Common","Present","","Present","J374","Themeda sp;Austrostipa sp;Austrodanthonia caespitosa;;;;;;","alb","bux","buxeales"
"J374b","J374","",10,60,"albens","Eucalyptus albens","2016-01-24","",-37.36159,147.85228,"","VIC","Ensay",286,"Granite","sand","NW","J.Janes","Common","Present","","Present","J374","Themeda sp;Austrostipa sp;Austrodanthonia caespitosa;;;;;;","alb","bux","buxeales"
"J374c","J374","",10,60,"albens","Eucalyptus albens","2016-01-24","",-37.36159,147.85228,"","VIC","Ensay",286,"Granite","sand","NW","J.Janes","Common","Present","","Present","J374","Themeda sp;Austrostipa sp;Austrodanthonia caespitosa;;;;;;","alb","bux","buxeales"
"J374d","J374","",10,60,"albens","Eucalyptus albens","2016-01-24","",-37.36159,147.85228,"","VIC","Ensay",286,"Granite","sand","NW","J.Janes","Common","Present","","Present","J374","Themeda sp;Austrostipa sp;Austrodanthonia caespitosa;;;;;;","alb","bux","buxeales"
"J374e","J374","",10,60,"albens","Eucalyptus albens","2016-01-24","",-37.36159,147.85228,"","VIC","Ensay",286,"Granite","sand","NW","J.Janes","Common","Present","","Present","J374","Themeda sp;Austrostipa sp;Austrodanthonia caespitosa;;;;;;","alb","bux","buxeales"
"J374f","J374","",10,60,"albens","Eucalyptus albens","2016-01-24","",-37.36159,147.85228,"","VIC","Ensay",286,"Granite","sand","NW","J.Janes","Common","Present","","Present","J374","Themeda sp;Austrostipa sp;Austrodanthonia caespitosa;;;;;;","alb","bux","buxeales"
"J374g","J374","",10,60,"albens","Eucalyptus albens","2016-01-24","",-37.36159,147.85228,"","VIC","Ensay",286,"Granite","sand","NW","J.Janes","Common","Present","","Present","J374","Themeda sp;Austrostipa sp;Austrodanthonia caespitosa;;;;;;","alb","bux","buxeales"
"J374h","J374","",10,60,"albens","Eucalyptus albens","2016-01-24","",-37.36159,147.85228,"","VIC","Ensay",286,"Granite","sand","NW","J.Janes","Common","Present","","Present","J374","Themeda sp;Austrostipa sp;Austrodanthonia caespitosa;;;;;;","alb","bux","buxeales"
"J375a","J375","",5,61,"melliodora","Eucalyptus melliodora","2016-01-25","",-37.40165,148.21443,"","VIC","Buchan",246,"Granite","sand-loam","NW","J.Janes","Common","","","Present","J375","Themeda sp;Acacia melanoxylon;Eucalyptus albens;Mistletoe;;;;;","mel","mellio","melliodorae"
"J375b","J375","",5,61,"melliodora","Eucalyptus melliodora","2016-01-25","",-37.40165,148.21443,"","VIC","Buchan",246,"Granite","sand-loam","NW","J.Janes","Common","","","Present","J375","Themeda sp;Acacia melanoxylon;Eucalyptus albens;Mistletoe;;;;;","mel","mellio","melliodorae"
"J375c","J375","",5,61,"melliodora","Eucalyptus melliodora","2016-01-25","",-37.40165,148.21443,"","VIC","Buchan",246,"Granite","sand-loam","NW","J.Janes","Common","","","Present","J375","Themeda sp;Acacia melanoxylon;Eucalyptus albens;Mistletoe;;;;;","mel","mellio","melliodorae"
"J376a","J376","",10,62,"albens","Eucalyptus albens","2016-01-25","",-37.07782,148.34419,"","VIC","McKillop Bridge",689,"Granite","rock-loam","SE","J.Janes","Common","Present","","Present","J376","Poa sp;Cyathodes sp;Acacia sp;Exocarpus sp;;;;;","alb","bux","buxeales"
"J376b","J376","",10,62,"albens","Eucalyptus albens","2016-01-25","",-37.07782,148.34419,"","VIC","McKillop Bridge",689,"Granite","rock-loam","SE","J.Janes","Common","Present","","Present","J376","Poa sp;Cyathodes sp;Acacia sp;Exocarpus sp;;;;;","alb","bux","buxeales"
"J376c","J376","",10,62,"albens","Eucalyptus albens","2016-01-25","",-37.07782,148.34419,"","VIC","McKillop Bridge",689,"Granite","rock-loam","SE","J.Janes","Common","Present","","Present","J376","Poa sp;Cyathodes sp;Acacia sp;Exocarpus sp;;;;;","alb","bux","buxeales"
"J376d","J376","",10,62,"albens","Eucalyptus albens","2016-01-25","",-37.07782,148.34419,"","VIC","McKillop Bridge",689,"Granite","rock-loam","SE","J.Janes","Common","Present","","Present","J376","Poa sp;Cyathodes sp;Acacia sp;Exocarpus sp;;;;;","alb","bux","buxeales"
"J376e","J376","",10,62,"albens","Eucalyptus albens","2016-01-25","",-37.07782,148.34419,"","VIC","McKillop Bridge",689,"Granite","rock-loam","SE","J.Janes","Common","Present","","Present","J376","Poa sp;Cyathodes sp;Acacia sp;Exocarpus sp;;;;;","alb","bux","buxeales"
"J376f","J376","",10,62,"albens","Eucalyptus albens","2016-01-25","",-37.07782,148.34419,"","VIC","McKillop Bridge",689,"Granite","rock-loam","SE","J.Janes","Common","Present","","Present","J376","Poa sp;Cyathodes sp;Acacia sp;Exocarpus sp;;;;;","alb","bux","buxeales"
"J376g","J376","",10,62,"albens","Eucalyptus albens","2016-01-25","",-37.07782,148.34419,"","VIC","McKillop Bridge",689,"Granite","rock-loam","SE","J.Janes","Common","Present","","Present","J376","Poa sp;Cyathodes sp;Acacia sp;Exocarpus sp;;;;;","alb","bux","buxeales"
"J376h","J376","",10,62,"albens","Eucalyptus albens","2016-01-25","",-37.07782,148.34419,"","VIC","McKillop Bridge",689,"Granite","rock-loam","SE","J.Janes","Common","Present","","Present","J376","Poa sp;Cyathodes sp;Acacia sp;Exocarpus sp;;;;;","alb","bux","buxeales"
"J377a","J377","",10,63,"albens","Eucalyptus albens","2016-01-25","",-36.96985,148.30525,"","VIC","Suggan Buggan",589,"Granite","rock-loam","W","J.Janes","Common","","","Present","J377","Poa sp;Cyathodes sp;Acacia sp;Exocarpus sp;;;;;","alb","bux","buxeales"
"J377b","J377","",10,63,"albens","Eucalyptus albens","2016-01-25","",-36.96985,148.30525,"","VIC","Suggan Buggan",589,"Granite","rock-loam","W","J.Janes","Common","","","Present","J377","Poa sp;Cyathodes sp;Acacia sp;Exocarpus sp;;;;;","alb","bux","buxeales"
"J377c","J377","",10,63,"albens","Eucalyptus albens","2016-01-25","",-36.96985,148.30525,"","VIC","Suggan Buggan",589,"Granite","rock-loam","W","J.Janes","Common","","","Present","J377","Poa sp;Cyathodes sp;Acacia sp;Exocarpus sp;;;;;","alb","bux","buxeales"
"J377d","J377","",10,63,"albens","Eucalyptus albens","2016-01-25","",-36.96985,148.30525,"","VIC","Suggan Buggan",589,"Granite","rock-loam","W","J.Janes","Common","","","Present","J377","Poa sp;Cyathodes sp;Acacia sp;Exocarpus sp;;;;;","alb","bux","buxeales"
"J377e","J377","",10,63,"albens","Eucalyptus albens","2016-01-25","",-36.96985,148.30525,"","VIC","Suggan Buggan",589,"Granite","rock-loam","W","J.Janes","Common","","","Present","J377","Poa sp;Cyathodes sp;Acacia sp;Exocarpus sp;;;;;","alb","bux","buxeales"
"J377f","J377","",10,63,"albens","Eucalyptus albens","2016-01-25","",-36.96985,148.30525,"","VIC","Suggan Buggan",589,"Granite","rock-loam","W","J.Janes","Common","","","Present","J377","Poa sp;Cyathodes sp;Acacia sp;Exocarpus sp;;;;;","alb","bux","buxeales"
"J377g","J377","",10,63,"albens","Eucalyptus albens","2016-01-25","",-36.96985,148.30525,"","VIC","Suggan Buggan",589,"Granite","rock-loam","W","J.Janes","Common","","","Present","J377","Poa sp;Cyathodes sp;Acacia sp;Exocarpus sp;;;;;","alb","bux","buxeales"
"J377h","J377","",10,63,"albens","Eucalyptus albens","2016-01-25","",-36.96985,148.30525,"","VIC","Suggan Buggan",589,"Granite","rock-loam","W","J.Janes","Common","","","Present","J377","Poa sp;Cyathodes sp;Acacia sp;Exocarpus sp;;;;;","alb","bux","buxeales"
"J378a","J378","",5,64,"melliodora","Eucalyptus melliodora","2016-01-25","",-36.88718,148.42012,"","VIC/NSW","Kosciousko NP",256,"Granite","sand-loam","E","J.Janes","Common","Present","","Present","J378","Lomandra longifolia;Callitris sp;Acacia dealbata;Eucalyptus albens;;;;;","mel","mellio","melliodorae"
"J378b","J378","",5,64,"melliodora","Eucalyptus melliodora","2016-01-25","",-36.88718,148.42012,"","VIC/NSW","Kosciousko NP",256,"Granite","sand-loam","E","J.Janes","Common","Present","","Present","J378","Lomandra longifolia;Callitris sp;Acacia dealbata;Eucalyptus albens;;;;;","mel","mellio","melliodorae"
"J378c","J378","",5,64,"melliodora","Eucalyptus melliodora","2016-01-25","",-36.88718,148.42012,"","VIC/NSW","Kosciousko NP",256,"Granite","sand-loam","E","J.Janes","Common","Present","","Present","J378","Lomandra longifolia;Callitris sp;Acacia dealbata;Eucalyptus albens;;;;;","mel","mellio","melliodorae"
"J379a","J379","",5,65,"polyanthemos","Eucalyptus polyanthemos (?)","2016-01-26","",-36.94525,149.4919,"","NSW","Bombala",287,"Granite","sand","SE","J.Janes","Common","","","Present","J379","Casuarina sp;Acacia dealbata;Mistletoe;Leptospermum sp;;;;;","poly","hetero","heterophloiae"
"J379b","J379","",5,65,"polyanthemos","Eucalyptus polyanthemos (?)","2016-01-26","",-36.94525,149.4919,"","NSW","Bombala",287,"Granite","sand","SE","J.Janes","Common","","","Present","J379","Casuarina sp;Acacia dealbata;Mistletoe;Leptospermum sp;;;;;","poly","hetero","heterophloiae"
"J379c","J379","",5,65,"polyanthemos","Eucalyptus polyanthemos (?)","2016-01-26","",-36.94525,149.4919,"","NSW","Bombala",287,"Granite","sand","SE","J.Janes","Common","","","Present","J379","Casuarina sp;Acacia dealbata;Mistletoe;Leptospermum sp;;;;;","poly","hetero","heterophloiae"
"J380a","J380","",5,66,"polyanthemos","Eucalyptus polyanthemos","2016-01-26","",-37.11934,149.65784,"","NSW","Pericoe",263,"Granite","sand-rock","S ","J.Janes","Common","Present","","Present","J380","Brachychrysum sp;Pinus radiata;Austrodanthonia sp;Acacia dealbata;;;;;","poly","hetero","heterophloiae"
"J380b","J380","",5,66,"polyanthemos","Eucalyptus polyanthemos","2016-01-26","",-37.11934,149.65784,"","NSW","Pericoe",263,"Granite","sand-rock","S ","J.Janes","Common","Present","","Present","J380","Brachychrysum sp;Pinus radiata;Austrodanthonia sp;Acacia dealbata;;;;;","poly","hetero","heterophloiae"
"J380c","J380","",5,66,"polyanthemos","Eucalyptus polyanthemos","2016-01-26","",-37.11934,149.65784,"","NSW","Pericoe",263,"Granite","sand-rock","S ","J.Janes","Common","Present","","Present","J380","Brachychrysum sp;Pinus radiata;Austrodanthonia sp;Acacia dealbata;;;;;","poly","hetero","heterophloiae"
"J381a","J381","",5,67,"polyanthemos","Eucalyptus polyanthemos","2016-01-27","",-37.3619,149.66098,"","VIC","Bruthen",99,"","gravel-sand","E","J.Janes","Common","Present","","","J381","Roadside;Exocarpus sp;;;;;;;","poly","hetero","heterophloiae"
"J381b","J381","",5,67,"polyanthemos","Eucalyptus polyanthemos","2016-01-27","",-37.3619,149.66098,"","VIC","Bruthen",99,"","gravel-sand","E","J.Janes","Common","Present","","","J381","Roadside;Exocarpus sp;;;;;;;","poly","hetero","heterophloiae"
"J381c","J381","",5,67,"polyanthemos","Eucalyptus polyanthemos","2016-01-27","",-37.3619,149.66098,"","VIC","Bruthen",99,"","gravel-sand","E","J.Janes","Common","Present","","","J381","Roadside;Exocarpus sp;;;;;;;","poly","hetero","heterophloiae"
"J382a","J382","",10,68,"albens","Eucalyptus albens","2016-01-27","",-37.21575,147.71677,"","VIC","Swifts Creek",327,"","gravel-sand","SE","J.Janes","Common","Present","","Present","J382","Phalaris sp;Themeda triandra;Acacia dealbata;Rubus fruiticosus;;;;;","alb","bux","buxeales"
"J382b","J382","",10,68,"albens","Eucalyptus albens","2016-01-27","",-37.21575,147.71677,"","VIC","Swifts Creek",327,"","gravel-sand","SE","J.Janes","Common","Present","","Present","J382","Phalaris sp;Themeda triandra;Acacia dealbata;Rubus fruiticosus;;;;;","alb","bux","buxeales"
"J382c","J382","",10,68,"albens","Eucalyptus albens","2016-01-27","",-37.21575,147.71677,"","VIC","Swifts Creek",327,"","gravel-sand","SE","J.Janes","Common","Present","","Present","J382","Phalaris sp;Themeda triandra;Acacia dealbata;Rubus fruiticosus;;;;;","alb","bux","buxeales"
"J382d","J382","",10,68,"albens","Eucalyptus albens","2016-01-27","",-37.21575,147.71677,"","VIC","Swifts Creek",327,"","gravel-sand","SE","J.Janes","Common","Present","","Present","J382","Phalaris sp;Themeda triandra;Acacia dealbata;Rubus fruiticosus;;;;;","alb","bux","buxeales"
"J382e","J382","",10,68,"albens","Eucalyptus albens","2016-01-27","",-37.21575,147.71677,"","VIC","Swifts Creek",327,"","gravel-sand","SE","J.Janes","Common","Present","","Present","J382","Phalaris sp;Themeda triandra;Acacia dealbata;Rubus fruiticosus;;;;;","alb","bux","buxeales"
"J382f","J382","",10,68,"albens","Eucalyptus albens","2016-01-27","",-37.21575,147.71677,"","VIC","Swifts Creek",327,"","gravel-sand","SE","J.Janes","Common","Present","","Present","J382","Phalaris sp;Themeda triandra;Acacia dealbata;Rubus fruiticosus;;;;;","alb","bux","buxeales"
"J382g","J382","",10,68,"albens","Eucalyptus albens","2016-01-27","",-37.21575,147.71677,"","VIC","Swifts Creek",327,"","gravel-sand","SE","J.Janes","Common","Present","","Present","J382","Phalaris sp;Themeda triandra;Acacia dealbata;Rubus fruiticosus;;;;;","alb","bux","buxeales"
"J382h","J382","",10,68,"albens","Eucalyptus albens","2016-01-27","",-37.21575,147.71677,"","VIC","Swifts Creek",327,"","gravel-sand","SE","J.Janes","Common","Present","","Present","J382","Phalaris sp;Themeda triandra;Acacia dealbata;Rubus fruiticosus;;;;;","alb","bux","buxeales"
"J383a","J383","",5,69,"polyanthemos","Eucalyptus polyanthemos (?)","2016-01-27","",-36.31995,146.84286,"","VIC","Yambuck",366,"","gravel ","","J.Janes","Common","Present","","Present","J383","Roadside;;;;;;;;","poly","hetero","heterophloiae"
"J383b","J383","",5,69,"polyanthemos","Eucalyptus polyanthemos (?)","2016-01-27","",-36.31995,146.84286,"","VIC","Yambuck",366,"","gravel ","","J.Janes","Common","Present","","Present","J383","Roadside;;;;;;;;","poly","hetero","heterophloiae"
"J383c","J383","",5,69,"polyanthemos","Eucalyptus polyanthemos (?)","2016-01-27","",-36.31995,146.84286,"","VIC","Yambuck",366,"","gravel ","","J.Janes","Common","Present","","Present","J383","Roadside;;;;;;;;","poly","hetero","heterophloiae"
"J384a","J384","",5,70,"polyanthemos","Eucalyptus polyanthemos","2016-01-29","",-36.16765,146.64908,"","VIC","Chiltern",287,"Granite","sand-clay","NW","J.Janes","Common","Present","","Present","J384","Eucalyptus albens;Eucalyptus sideroxylon;Dianella sp;Briza minor;Acacia melanoxylon;Brachychrysum sp;Exocarpus crupressoides;;","poly","hetero","heterophloiae"
"J384b","J384","",5,70,"polyanthemos","Eucalyptus polyanthemos","2016-01-29","",-36.16765,146.64908,"","VIC","Chiltern",287,"Granite","sand-clay","NW","J.Janes","Common","Present","","Present","J384","Eucalyptus albens;Eucalyptus sideroxylon;Dianella sp;Briza minor;Acacia melanoxylon;Brachychrysum sp;Exocarpus crupressoides;;","poly","hetero","heterophloiae"
"J384c","J384","",5,70,"polyanthemos","Eucalyptus polyanthemos","2016-01-29","",-36.16765,146.64908,"","VIC","Chiltern",287,"Granite","sand-clay","NW","J.Janes","Common","Present","","Present","J384","Eucalyptus albens;Eucalyptus sideroxylon;Dianella sp;Briza minor;Acacia melanoxylon;Brachychrysum sp;Exocarpus crupressoides;;","poly","hetero","heterophloiae"
"J385a","J385","",10,71,"sideroxylon","Eucalyptus sideroxylon","2016-01-29","",-36.17434,146.66263,"","VIC","Chiltern",239,"Granite","sand-clay","NW","J.Janes","Common","Present","","Present","J385","Eucalyptus albens;Eucalyptus polyanthemos;Dianella sp;Briza minor;Acacia melanoxylon;Brachychrysum sp;Exocarpus crupressoides;;","sider","mellio","melliodorae"
"J385b","J385","",10,71,"sideroxylon","Eucalyptus sideroxylon","2016-01-29","",-36.17434,146.66263,"","VIC","Chiltern",239,"Granite","sand-clay","NW","J.Janes","Common","Present","","Present","J385","Eucalyptus albens;Eucalyptus polyanthemos;Dianella sp;Briza minor;Acacia melanoxylon;Brachychrysum sp;Exocarpus crupressoides;;","sider","mellio","melliodorae"
"J385c","J385","",10,71,"sideroxylon","Eucalyptus sideroxylon","2016-01-29","",-36.17434,146.66263,"","VIC","Chiltern",239,"Granite","sand-clay","NW","J.Janes","Common","Present","","Present","J385","Eucalyptus albens;Eucalyptus polyanthemos;Dianella sp;Briza minor;Acacia melanoxylon;Brachychrysum sp;Exocarpus crupressoides;;","sider","mellio","melliodorae"
"J385d","J385","",10,71,"sideroxylon","Eucalyptus sideroxylon","2016-01-29","",-36.17434,146.66263,"","VIC","Chiltern",239,"Granite","sand-clay","NW","J.Janes","Common","Present","","Present","J385","Eucalyptus albens;Eucalyptus polyanthemos;Dianella sp;Briza minor;Acacia melanoxylon;Brachychrysum sp;Exocarpus crupressoides;;","sider","mellio","melliodorae"
"J385e","J385","",10,71,"sideroxylon","Eucalyptus sideroxylon","2016-01-29","",-36.17434,146.66263,"","VIC","Chiltern",239,"Granite","sand-clay","NW","J.Janes","Common","Present","","Present","J385","Eucalyptus albens;Eucalyptus polyanthemos;Dianella sp;Briza minor;Acacia melanoxylon;Brachychrysum sp;Exocarpus crupressoides;;","sider","mellio","melliodorae"
"J385f","J385","",10,71,"sideroxylon","Eucalyptus sideroxylon","2016-01-29","",-36.17434,146.66263,"","VIC","Chiltern",239,"Granite","sand-clay","NW","J.Janes","Common","Present","","Present","J385","Eucalyptus albens;Eucalyptus polyanthemos;Dianella sp;Briza minor;Acacia melanoxylon;Brachychrysum sp;Exocarpus crupressoides;;","sider","mellio","melliodorae"
"J385g","J385","",10,71,"sideroxylon","Eucalyptus sideroxylon","2016-01-29","",-36.17434,146.66263,"","VIC","Chiltern",239,"Granite","sand-clay","NW","J.Janes","Common","Present","","Present","J385","Eucalyptus albens;Eucalyptus polyanthemos;Dianella sp;Briza minor;Acacia melanoxylon;Brachychrysum sp;Exocarpus crupressoides;;","sider","mellio","melliodorae"
"J385h","J385","",10,71,"sideroxylon","Eucalyptus sideroxylon","2016-01-29","",-36.17434,146.66263,"","VIC","Chiltern",239,"Granite","sand-clay","NW","J.Janes","Common","Present","","Present","J385","Eucalyptus albens;Eucalyptus polyanthemos;Dianella sp;Briza minor;Acacia melanoxylon;Brachychrysum sp;Exocarpus crupressoides;;","sider","mellio","melliodorae"
"J386a","J386","",10,72,"albens","Eucalyptus albens","2016-01-29","",-36.14425,146.65103,"","VIC","Chiltern",245,"Granite","clay-loam","NW","J.Janes","Rare","Present","","Present","J386","Eucalyptus sideroxylon;Eucalyptus polyanthemos;Dianella sp;Briza minor;Acacia melanoxylon;Brachychrysum sp;Exocarpus crupressoides;;","alb","bux","buxeales"
"J386b","J386","",10,72,"albens","Eucalyptus albens","2016-01-29","",-36.14425,146.65103,"","VIC","Chiltern",245,"Granite","clay-loam","NW","J.Janes","Rare","Present","","Present","J386","Eucalyptus sideroxylon;Eucalyptus polyanthemos;Dianella sp;Briza minor;Acacia melanoxylon;Brachychrysum sp;Exocarpus crupressoides;;","alb","bux","buxeales"
"J386c","J386","",10,72,"albens","Eucalyptus albens","2016-01-29","",-36.14425,146.65103,"","VIC","Chiltern",245,"Granite","clay-loam","NW","J.Janes","Rare","Present","","Present","J386","Eucalyptus sideroxylon;Eucalyptus polyanthemos;Dianella sp;Briza minor;Acacia melanoxylon;Brachychrysum sp;Exocarpus crupressoides;;","alb","bux","buxeales"
"J386d","J386","",10,72,"albens","Eucalyptus albens","2016-01-29","",-36.14425,146.65103,"","VIC","Chiltern",245,"Granite","clay-loam","NW","J.Janes","Rare","Present","","Present","J386","Eucalyptus sideroxylon;Eucalyptus polyanthemos;Dianella sp;Briza minor;Acacia melanoxylon;Brachychrysum sp;Exocarpus crupressoides;;","alb","bux","buxeales"
"J386e","J386","",10,72,"albens","Eucalyptus albens","2016-01-29","",-36.14425,146.65103,"","VIC","Chiltern",245,"Granite","clay-loam","NW","J.Janes","Rare","Present","","Present","J386","Eucalyptus sideroxylon;Eucalyptus polyanthemos;Dianella sp;Briza minor;Acacia melanoxylon;Brachychrysum sp;Exocarpus crupressoides;;","alb","bux","buxeales"
"J386f","J386","",10,72,"albens","Eucalyptus albens","2016-01-29","",-36.14425,146.65103,"","VIC","Chiltern",245,"Granite","clay-loam","NW","J.Janes","Rare","Present","","Present","J386","Eucalyptus sideroxylon;Eucalyptus polyanthemos;Dianella sp;Briza minor;Acacia melanoxylon;Brachychrysum sp;Exocarpus crupressoides;;","alb","bux","buxeales"
"J386g","J386","",10,72,"albens","Eucalyptus albens","2016-01-29","",-36.14425,146.65103,"","VIC","Chiltern",245,"Granite","clay-loam","NW","J.Janes","Rare","Present","","Present","J386","Eucalyptus sideroxylon;Eucalyptus polyanthemos;Dianella sp;Briza minor;Acacia melanoxylon;Brachychrysum sp;Exocarpus crupressoides;;","alb","bux","buxeales"
"J386h","J386","",10,72,"albens","Eucalyptus albens","2016-01-29","",-36.14425,146.65103,"","VIC","Chiltern",245,"Granite","clay-loam","NW","J.Janes","Rare","Present","","Present","J386","Eucalyptus sideroxylon;Eucalyptus polyanthemos;Dianella sp;Briza minor;Acacia melanoxylon;Brachychrysum sp;Exocarpus crupressoides;;","alb","bux","buxeales"
"J387a","J387","",10,73,"sideroxylon","Eucalyptus sideroxylon","2016-01-29","",-32.24456,146.18248,"","VIC","Warrangatta",233,"Granite","gravel-sand","","J.Janes","Common","Present","","Present","J387","Eucalyptus albens;Eucalyptus microcarpa;Themeda triandra;Austrodanthonia sp;Austrostipa sp;Exocarpus crupressoides;;;","sider","mellio","melliodorae"
"J387b","J387","",10,73,"sideroxylon","Eucalyptus sideroxylon","2016-01-29","",-32.24456,146.18248,"","VIC","Warrangatta",233,"Granite","gravel-sand","","J.Janes","Common","Present","","Present","J387","Eucalyptus albens;Eucalyptus microcarpa;Themeda triandra;Austrodanthonia sp;Austrostipa sp;Exocarpus crupressoides;;;","sider","mellio","melliodorae"
"J387c","J387","",10,73,"sideroxylon","Eucalyptus sideroxylon","2016-01-29","",-32.24456,146.18248,"","VIC","Warrangatta",233,"Granite","gravel-sand","","J.Janes","Common","Present","","Present","J387","Eucalyptus albens;Eucalyptus microcarpa;Themeda triandra;Austrodanthonia sp;Austrostipa sp;Exocarpus crupressoides;;;","sider","mellio","melliodorae"
"J387d","J387","",10,73,"sideroxylon","Eucalyptus sideroxylon","2016-01-29","",-32.24456,146.18248,"","VIC","Warrangatta",233,"Granite","gravel-sand","","J.Janes","Common","Present","","Present","J387","Eucalyptus albens;Eucalyptus microcarpa;Themeda triandra;Austrodanthonia sp;Austrostipa sp;Exocarpus crupressoides;;;","sider","mellio","melliodorae"
"J387e","J387","",10,73,"sideroxylon","Eucalyptus sideroxylon","2016-01-29","",-32.24456,146.18248,"","VIC","Warrangatta",233,"Granite","gravel-sand","","J.Janes","Common","Present","","Present","J387","Eucalyptus albens;Eucalyptus microcarpa;Themeda triandra;Austrodanthonia sp;Austrostipa sp;Exocarpus crupressoides;;;","sider","mellio","melliodorae"
"J387f","J387","",10,73,"sideroxylon","Eucalyptus sideroxylon","2016-01-29","",-32.24456,146.18248,"","VIC","Warrangatta",233,"Granite","gravel-sand","","J.Janes","Common","Present","","Present","J387","Eucalyptus albens;Eucalyptus microcarpa;Themeda triandra;Austrodanthonia sp;Austrostipa sp;Exocarpus crupressoides;;;","sider","mellio","melliodorae"
"J387g","J387","",10,73,"sideroxylon","Eucalyptus sideroxylon","2016-01-29","",-32.24456,146.18248,"","VIC","Warrangatta",233,"Granite","gravel-sand","","J.Janes","Common","Present","","Present","J387","Eucalyptus albens;Eucalyptus microcarpa;Themeda triandra;Austrodanthonia sp;Austrostipa sp;Exocarpus crupressoides;;;","sider","mellio","melliodorae"
"J387h","J387","",10,73,"sideroxylon","Eucalyptus sideroxylon","2016-01-29","",-32.24456,146.18248,"","VIC","Warrangatta",233,"Granite","gravel-sand","","J.Janes","Common","Present","","Present","J387","Eucalyptus albens;Eucalyptus microcarpa;Themeda triandra;Austrodanthonia sp;Austrostipa sp;Exocarpus crupressoides;;;","sider","mellio","melliodorae"
"J388a","J388","",10,74,"albens","Eucalyptus albens","2016-01-29","",-36.26528,146.15425,"","VIC","Warrangatta",268,"Granite","gravel-sand","","J.Janes","Common","","","Present","J388","Eucalyptus albens;Eucalyptus microcarpa;Themeda triandra;Austrodanthonia sp;Austrostipa sp;Exocarpus crupressoides;;;","alb","bux","buxeales"
"J388b","J388","",10,74,"albens","Eucalyptus albens","2016-01-29","",-36.26528,146.15425,"","VIC","Warrangatta",268,"Granite","gravel-sand","","J.Janes","Common","","","Present","J388","Eucalyptus albens;Eucalyptus microcarpa;Themeda triandra;Austrodanthonia sp;Austrostipa sp;Exocarpus crupressoides;;;","alb","bux","buxeales"
