libname	sid	pair	lane	runname	path
J405b	S296	R1	L001	plate1-6.0	reads/plate1-6.0/J405b_S296_L001_R1.fastq.gz
J350g	S196	R1	L003	plate1-6.0	reads/plate1-6.0/J350g_S196_L003_R1.fastq.gz
J350g	S196	R2	L003	plate1-6.0	reads/plate1-6.0/J350g_S196_L003_R2.fastq.gz
J350g	S196	R2	L004	plate1-6.0	reads/plate1-6.0/J350g_S196_L004_R2.fastq.gz
J350g	S196	R1	L004	plate1-6.0	reads/plate1-6.0/J350g_S196_L004_R1.fastq.gz
J350g	S196	R1	L001	plate1-6.0	reads/plate1-6.0/J350g_S196_L001_R1.fastq.gz
J350g	S196	R2	L001	plate1-6.0	reads/plate1-6.0/J350g_S196_L001_R2.fastq.gz
J350g	S196	R2	L002	plate1-6.0	reads/plate1-6.0/J350g_S196_L002_R2.fastq.gz
J350g	S196	R1	L002	plate1-6.0	reads/plate1-6.0/J350g_S196_L002_R1.fastq.gz
J386	S302	R2	L001	plate1-6.0	reads/plate1-6.0/J386_S302_L001_R2.fastq.gz
J386	S302	R1	L002	plate1-6.0	reads/plate1-6.0/J386_S302_L002_R1.fastq.gz
J386	S302	R2	L002	plate1-6.0	reads/plate1-6.0/J386_S302_L002_R2.fastq.gz
J386	S302	R2	L004	plate1-6.0	reads/plate1-6.0/J386_S302_L004_R2.fastq.gz
J386	S302	R1	L003	plate1-6.0	reads/plate1-6.0/J386_S302_L003_R1.fastq.gz
J386	S302	R2	L003	plate1-6.0	reads/plate1-6.0/J386_S302_L003_R2.fastq.gz
J386	S302	R1	L001	plate1-6.0	reads/plate1-6.0/J386_S302_L001_R1.fastq.gz
J386	S302	R1	L004	plate1-6.0	reads/plate1-6.0/J386_S302_L004_R1.fastq.gz
J350f	S235	R1	L004	plate1-6.0	reads/plate1-6.0/J350f_S235_L004_R1.fastq.gz
J350f	S235	R2	L002	plate1-6.0	reads/plate1-6.0/J350f_S235_L002_R2.fastq.gz
J350f	S235	R1	L001	plate1-6.0	reads/plate1-6.0/J350f_S235_L001_R1.fastq.gz
J350f	S235	R2	L003	plate1-6.0	reads/plate1-6.0/J350f_S235_L003_R2.fastq.gz
J350f	S235	R2	L001	plate1-6.0	reads/plate1-6.0/J350f_S235_L001_R2.fastq.gz
J350f	S235	R2	L004	plate1-6.0	reads/plate1-6.0/J350f_S235_L004_R2.fastq.gz
J350f	S235	R1	L002	plate1-6.0	reads/plate1-6.0/J350f_S235_L002_R1.fastq.gz
J350f	S235	R1	L003	plate1-6.0	reads/plate1-6.0/J350f_S235_L003_R1.fastq.gz
J382a	S317	R1	L001	plate1-6.0	reads/plate1-6.0/J382a_S317_L001_R1.fastq.gz
J382a	S317	R1	L002	plate1-6.0	reads/plate1-6.0/J382a_S317_L002_R1.fastq.gz
J382a	S317	R1	L003	plate1-6.0	reads/plate1-6.0/J382a_S317_L003_R1.fastq.gz
J382a	S317	R2	L001	plate1-6.0	reads/plate1-6.0/J382a_S317_L001_R2.fastq.gz
J382a	S317	R1	L004	plate1-6.0	reads/plate1-6.0/J382a_S317_L004_R1.fastq.gz
J382a	S317	R2	L003	plate1-6.0	reads/plate1-6.0/J382a_S317_L003_R2.fastq.gz
J382a	S317	R2	L004	plate1-6.0	reads/plate1-6.0/J382a_S317_L004_R2.fastq.gz
J382a	S317	R2	L002	plate1-6.0	reads/plate1-6.0/J382a_S317_L002_R2.fastq.gz
J361a	S197	R2	L001	plate1-6.0	reads/plate1-6.0/J361a_S197_L001_R2.fastq.gz
J361a	S197	R1	L003	plate1-6.0	reads/plate1-6.0/J361a_S197_L003_R1.fastq.gz
J361a	S197	R1	L004	plate1-6.0	reads/plate1-6.0/J361a_S197_L004_R1.fastq.gz
J361a	S197	R2	L002	plate1-6.0	reads/plate1-6.0/J361a_S197_L002_R2.fastq.gz
J361a	S197	R2	L003	plate1-6.0	reads/plate1-6.0/J361a_S197_L003_R2.fastq.gz
J361a	S197	R1	L001	plate1-6.0	reads/plate1-6.0/J361a_S197_L001_R1.fastq.gz
J361a	S197	R1	L002	plate1-6.0	reads/plate1-6.0/J361a_S197_L002_R1.fastq.gz
J361a	S197	R2	L004	plate1-6.0	reads/plate1-6.0/J361a_S197_L004_R2.fastq.gz
J427	S144	R1	L004	plate1-6.0	reads/plate1-6.0/J427_S144_L004_R1.fastq.gz
J427	S144	R1	L003	plate1-6.0	reads/plate1-6.0/J427_S144_L003_R1.fastq.gz
J427	S144	R2	L001	plate1-6.0	reads/plate1-6.0/J427_S144_L001_R2.fastq.gz
J427	S144	R1	L002	plate1-6.0	reads/plate1-6.0/J427_S144_L002_R1.fastq.gz
J427	S144	R2	L003	plate1-6.0	reads/plate1-6.0/J427_S144_L003_R2.fastq.gz
J427	S144	R2	L002	plate1-6.0	reads/plate1-6.0/J427_S144_L002_R2.fastq.gz
J427	S144	R2	L004	plate1-6.0	reads/plate1-6.0/J427_S144_L004_R2.fastq.gz
J427	S144	R1	L001	plate1-6.0	reads/plate1-6.0/J427_S144_L001_R1.fastq.gz
J422a	S347	R1	L001	plate1-6.0	reads/plate1-6.0/J422a_S347_L001_R1.fastq.gz
J422a	S347	R2	L002	plate1-6.0	reads/plate1-6.0/J422a_S347_L002_R2.fastq.gz
J422a	S347	R2	L004	plate1-6.0	reads/plate1-6.0/J422a_S347_L004_R2.fastq.gz
J422a	S347	R1	L002	plate1-6.0	reads/plate1-6.0/J422a_S347_L002_R1.fastq.gz
J422a	S347	R2	L003	plate1-6.0	reads/plate1-6.0/J422a_S347_L003_R2.fastq.gz
J422a	S347	R2	L001	plate1-6.0	reads/plate1-6.0/J422a_S347_L001_R2.fastq.gz
J422a	S347	R1	L004	plate1-6.0	reads/plate1-6.0/J422a_S347_L004_R1.fastq.gz
J422a	S347	R1	L003	plate1-6.0	reads/plate1-6.0/J422a_S347_L003_R1.fastq.gz
J377d	S283	R1	L004	plate1-6.0	reads/plate1-6.0/J377d_S283_L004_R1.fastq.gz
J377d	S283	R2	L001	plate1-6.0	reads/plate1-6.0/J377d_S283_L001_R2.fastq.gz
J377d	S283	R2	L002	plate1-6.0	reads/plate1-6.0/J377d_S283_L002_R2.fastq.gz
J377d	S283	R1	L003	plate1-6.0	reads/plate1-6.0/J377d_S283_L003_R1.fastq.gz
J377d	S283	R1	L002	plate1-6.0	reads/plate1-6.0/J377d_S283_L002_R1.fastq.gz
J377d	S283	R1	L001	plate1-6.0	reads/plate1-6.0/J377d_S283_L001_R1.fastq.gz
J377d	S283	R2	L003	plate1-6.0	reads/plate1-6.0/J377d_S283_L003_R2.fastq.gz
J377d	S283	R2	L004	plate1-6.0	reads/plate1-6.0/J377d_S283_L004_R2.fastq.gz
J385-rep	S311	R2	L001	plate1-6.0	reads/plate1-6.0/J385-rep_S311_L001_R2.fastq.gz
J385-rep	S311	R1	L004	plate1-6.0	reads/plate1-6.0/J385-rep_S311_L004_R1.fastq.gz
J385-rep	S311	R1	L003	plate1-6.0	reads/plate1-6.0/J385-rep_S311_L003_R1.fastq.gz
J385-rep	S311	R1	L001	plate1-6.0	reads/plate1-6.0/J385-rep_S311_L001_R1.fastq.gz
J385-rep	S311	R2	L004	plate1-6.0	reads/plate1-6.0/J385-rep_S311_L004_R2.fastq.gz
J385-rep	S311	R2	L002	plate1-6.0	reads/plate1-6.0/J385-rep_S311_L002_R2.fastq.gz
J385-rep	S311	R2	L003	plate1-6.0	reads/plate1-6.0/J385-rep_S311_L003_R2.fastq.gz
J385-rep	S311	R1	L002	plate1-6.0	reads/plate1-6.0/J385-rep_S311_L002_R1.fastq.gz
J388f	S271	R2	L001	plate1-6.0	reads/plate1-6.0/J388f_S271_L001_R2.fastq.gz
J388f	S271	R2	L004	plate1-6.0	reads/plate1-6.0/J388f_S271_L004_R2.fastq.gz
J388f	S271	R1	L001	plate1-6.0	reads/plate1-6.0/J388f_S271_L001_R1.fastq.gz
J388f	S271	R1	L002	plate1-6.0	reads/plate1-6.0/J388f_S271_L002_R1.fastq.gz
J388f	S271	R2	L003	plate1-6.0	reads/plate1-6.0/J388f_S271_L003_R2.fastq.gz
J388f	S271	R2	L002	plate1-6.0	reads/plate1-6.0/J388f_S271_L002_R2.fastq.gz
J388f	S271	R1	L003	plate1-6.0	reads/plate1-6.0/J388f_S271_L003_R1.fastq.gz
J388f	S271	R1	L004	plate1-6.0	reads/plate1-6.0/J388f_S271_L004_R1.fastq.gz
J388d	S410	R2	L002	plate1-6.0	reads/plate1-6.0/J388d_S410_L002_R2.fastq.gz
J388d	S410	R1	L004	plate1-6.0	reads/plate1-6.0/J388d_S410_L004_R1.fastq.gz
J388d	S410	R1	L003	plate1-6.0	reads/plate1-6.0/J388d_S410_L003_R1.fastq.gz
J388d	S410	R1	L002	plate1-6.0	reads/plate1-6.0/J388d_S410_L002_R1.fastq.gz
J388d	S410	R2	L003	plate1-6.0	reads/plate1-6.0/J388d_S410_L003_R2.fastq.gz
J388d	S410	R2	L004	plate1-6.0	reads/plate1-6.0/J388d_S410_L004_R2.fastq.gz
J388d	S410	R2	L001	plate1-6.0	reads/plate1-6.0/J388d_S410_L001_R2.fastq.gz
J388d	S410	R1	L001	plate1-6.0	reads/plate1-6.0/J388d_S410_L001_R1.fastq.gz
J392	S138	R1	L002	plate1-6.0	reads/plate1-6.0/J392_S138_L002_R1.fastq.gz
J392	S138	R2	L002	plate1-6.0	reads/plate1-6.0/J392_S138_L002_R2.fastq.gz
J392	S138	R1	L004	plate1-6.0	reads/plate1-6.0/J392_S138_L004_R1.fastq.gz
J392	S138	R1	L003	plate1-6.0	reads/plate1-6.0/J392_S138_L003_R1.fastq.gz
J392	S138	R2	L003	plate1-6.0	reads/plate1-6.0/J392_S138_L003_R2.fastq.gz
J392	S138	R2	L004	plate1-6.0	reads/plate1-6.0/J392_S138_L004_R2.fastq.gz
J392	S138	R2	L001	plate1-6.0	reads/plate1-6.0/J392_S138_L001_R2.fastq.gz
J392	S138	R1	L001	plate1-6.0	reads/plate1-6.0/J392_S138_L001_R1.fastq.gz
J367c	S298	R2	L004	plate1-6.0	reads/plate1-6.0/J367c_S298_L004_R2.fastq.gz
J367c	S298	R2	L003	plate1-6.0	reads/plate1-6.0/J367c_S298_L003_R2.fastq.gz
J367c	S298	R1	L002	plate1-6.0	reads/plate1-6.0/J367c_S298_L002_R1.fastq.gz
J367c	S298	R2	L001	plate1-6.0	reads/plate1-6.0/J367c_S298_L001_R2.fastq.gz
J367c	S298	R1	L003	plate1-6.0	reads/plate1-6.0/J367c_S298_L003_R1.fastq.gz
J367c	S298	R1	L004	plate1-6.0	reads/plate1-6.0/J367c_S298_L004_R1.fastq.gz
J367c	S298	R2	L002	plate1-6.0	reads/plate1-6.0/J367c_S298_L002_R2.fastq.gz
J367c	S298	R1	L001	plate1-6.0	reads/plate1-6.0/J367c_S298_L001_R1.fastq.gz
J390a	S361	R2	L002	plate1-6.0	reads/plate1-6.0/J390a_S361_L002_R2.fastq.gz
J390a	S361	R2	L004	plate1-6.0	reads/plate1-6.0/J390a_S361_L004_R2.fastq.gz
J390a	S361	R1	L002	plate1-6.0	reads/plate1-6.0/J390a_S361_L002_R1.fastq.gz
J390a	S361	R2	L003	plate1-6.0	reads/plate1-6.0/J390a_S361_L003_R2.fastq.gz
J390a	S361	R1	L003	plate1-6.0	reads/plate1-6.0/J390a_S361_L003_R1.fastq.gz
J390a	S361	R2	L001	plate1-6.0	reads/plate1-6.0/J390a_S361_L001_R2.fastq.gz
J390a	S361	R1	L004	plate1-6.0	reads/plate1-6.0/J390a_S361_L004_R1.fastq.gz
J390a	S361	R1	L001	plate1-6.0	reads/plate1-6.0/J390a_S361_L001_R1.fastq.gz
J361c	S210	R1	L001	plate1-6.0	reads/plate1-6.0/J361c_S210_L001_R1.fastq.gz
J361c	S210	R2	L002	plate1-6.0	reads/plate1-6.0/J361c_S210_L002_R2.fastq.gz
J361c	S210	R2	L001	plate1-6.0	reads/plate1-6.0/J361c_S210_L001_R2.fastq.gz
J361c	S210	R1	L004	plate1-6.0	reads/plate1-6.0/J361c_S210_L004_R1.fastq.gz
J361c	S210	R2	L004	plate1-6.0	reads/plate1-6.0/J361c_S210_L004_R2.fastq.gz
J361c	S210	R1	L002	plate1-6.0	reads/plate1-6.0/J361c_S210_L002_R1.fastq.gz
J361c	S210	R1	L003	plate1-6.0	reads/plate1-6.0/J361c_S210_L003_R1.fastq.gz
J361c	S210	R2	L003	plate1-6.0	reads/plate1-6.0/J361c_S210_L003_R2.fastq.gz
J429h	S503	R1	L004	plate1-6.0	reads/plate1-6.0/J429h_S503_L004_R1.fastq.gz
J429h	S503	R1	L002	plate1-6.0	reads/plate1-6.0/J429h_S503_L002_R1.fastq.gz
J429h	S503	R2	L001	plate1-6.0	reads/plate1-6.0/J429h_S503_L001_R2.fastq.gz
J429h	S503	R2	L003	plate1-6.0	reads/plate1-6.0/J429h_S503_L003_R2.fastq.gz
J429h	S503	R2	L004	plate1-6.0	reads/plate1-6.0/J429h_S503_L004_R2.fastq.gz
J429h	S503	R1	L001	plate1-6.0	reads/plate1-6.0/J429h_S503_L001_R1.fastq.gz
J429h	S503	R1	L003	plate1-6.0	reads/plate1-6.0/J429h_S503_L003_R1.fastq.gz
J429h	S503	R2	L002	plate1-6.0	reads/plate1-6.0/J429h_S503_L002_R2.fastq.gz
J385-rep	S434	R1	L003	plate1-6.0	reads/plate1-6.0/J385-rep_S434_L003_R1.fastq.gz
J385-rep	S434	R2	L002	plate1-6.0	reads/plate1-6.0/J385-rep_S434_L002_R2.fastq.gz
J385-rep	S434	R2	L004	plate1-6.0	reads/plate1-6.0/J385-rep_S434_L004_R2.fastq.gz
J385-rep	S434	R2	L003	plate1-6.0	reads/plate1-6.0/J385-rep_S434_L003_R2.fastq.gz
J385-rep	S434	R2	L001	plate1-6.0	reads/plate1-6.0/J385-rep_S434_L001_R2.fastq.gz
J385-rep	S434	R1	L001	plate1-6.0	reads/plate1-6.0/J385-rep_S434_L001_R1.fastq.gz
J385-rep	S434	R1	L002	plate1-6.0	reads/plate1-6.0/J385-rep_S434_L002_R1.fastq.gz
J385-rep	S434	R1	L004	plate1-6.0	reads/plate1-6.0/J385-rep_S434_L004_R1.fastq.gz
J401d	S309	R2	L001	plate1-6.0	reads/plate1-6.0/J401d_S309_L001_R2.fastq.gz
J401d	S309	R2	L002	plate1-6.0	reads/plate1-6.0/J401d_S309_L002_R2.fastq.gz
J401d	S309	R1	L004	plate1-6.0	reads/plate1-6.0/J401d_S309_L004_R1.fastq.gz
J401d	S309	R1	L001	plate1-6.0	reads/plate1-6.0/J401d_S309_L001_R1.fastq.gz
J401d	S309	R2	L003	plate1-6.0	reads/plate1-6.0/J401d_S309_L003_R2.fastq.gz
J401d	S309	R1	L002	plate1-6.0	reads/plate1-6.0/J401d_S309_L002_R1.fastq.gz
J401d	S309	R1	L003	plate1-6.0	reads/plate1-6.0/J401d_S309_L003_R1.fastq.gz
J401d	S309	R2	L004	plate1-6.0	reads/plate1-6.0/J401d_S309_L004_R2.fastq.gz
J345d	S224	R2	L004	plate1-6.0	reads/plate1-6.0/J345d_S224_L004_R2.fastq.gz
J345d	S224	R2	L001	plate1-6.0	reads/plate1-6.0/J345d_S224_L001_R2.fastq.gz
J345d	S224	R2	L002	plate1-6.0	reads/plate1-6.0/J345d_S224_L002_R2.fastq.gz
J345d	S224	R1	L003	plate1-6.0	reads/plate1-6.0/J345d_S224_L003_R1.fastq.gz
J345d	S224	R1	L002	plate1-6.0	reads/plate1-6.0/J345d_S224_L002_R1.fastq.gz
J345d	S224	R2	L003	plate1-6.0	reads/plate1-6.0/J345d_S224_L003_R2.fastq.gz
J345d	S224	R1	L004	plate1-6.0	reads/plate1-6.0/J345d_S224_L004_R1.fastq.gz
J345d	S224	R1	L001	plate1-6.0	reads/plate1-6.0/J345d_S224_L001_R1.fastq.gz
J406a	S354	R1	L003	plate1-6.0	reads/plate1-6.0/J406a_S354_L003_R1.fastq.gz
J406a	S354	R2	L001	plate1-6.0	reads/plate1-6.0/J406a_S354_L001_R2.fastq.gz
J406a	S354	R2	L003	plate1-6.0	reads/plate1-6.0/J406a_S354_L003_R2.fastq.gz
J406a	S354	R1	L002	plate1-6.0	reads/plate1-6.0/J406a_S354_L002_R1.fastq.gz
J406a	S354	R2	L004	plate1-6.0	reads/plate1-6.0/J406a_S354_L004_R2.fastq.gz
J406a	S354	R1	L004	plate1-6.0	reads/plate1-6.0/J406a_S354_L004_R1.fastq.gz
J406a	S354	R1	L001	plate1-6.0	reads/plate1-6.0/J406a_S354_L001_R1.fastq.gz
J406a	S354	R2	L002	plate1-6.0	reads/plate1-6.0/J406a_S354_L002_R2.fastq.gz
J355e	S152	R1	L004	plate1-6.0	reads/plate1-6.0/J355e_S152_L004_R1.fastq.gz
J355e	S152	R2	L001	plate1-6.0	reads/plate1-6.0/J355e_S152_L001_R2.fastq.gz
J355e	S152	R1	L002	plate1-6.0	reads/plate1-6.0/J355e_S152_L002_R1.fastq.gz
J355e	S152	R1	L003	plate1-6.0	reads/plate1-6.0/J355e_S152_L003_R1.fastq.gz
J355e	S152	R1	L001	plate1-6.0	reads/plate1-6.0/J355e_S152_L001_R1.fastq.gz
J355e	S152	R2	L002	plate1-6.0	reads/plate1-6.0/J355e_S152_L002_R2.fastq.gz
J355e	S152	R2	L004	plate1-6.0	reads/plate1-6.0/J355e_S152_L004_R2.fastq.gz
J355e	S152	R2	L003	plate1-6.0	reads/plate1-6.0/J355e_S152_L003_R2.fastq.gz
J349e	S165	R1	L001	plate1-6.0	reads/plate1-6.0/J349e_S165_L001_R1.fastq.gz
J349e	S165	R2	L003	plate1-6.0	reads/plate1-6.0/J349e_S165_L003_R2.fastq.gz
J349e	S165	R1	L004	plate1-6.0	reads/plate1-6.0/J349e_S165_L004_R1.fastq.gz
J349e	S165	R1	L003	plate1-6.0	reads/plate1-6.0/J349e_S165_L003_R1.fastq.gz
J349e	S165	R2	L002	plate1-6.0	reads/plate1-6.0/J349e_S165_L002_R2.fastq.gz
J349e	S165	R2	L004	plate1-6.0	reads/plate1-6.0/J349e_S165_L004_R2.fastq.gz
J349e	S165	R2	L001	plate1-6.0	reads/plate1-6.0/J349e_S165_L001_R2.fastq.gz
J349e	S165	R1	L002	plate1-6.0	reads/plate1-6.0/J349e_S165_L002_R1.fastq.gz
J317	S11	R2	L002	plate1-6.0	reads/plate1-6.0/J317_S11_L002_R2.fastq.gz
J317	S11	R1	L001	plate1-6.0	reads/plate1-6.0/J317_S11_L001_R1.fastq.gz
J317	S11	R2	L003	plate1-6.0	reads/plate1-6.0/J317_S11_L003_R2.fastq.gz
J317	S11	R2	L001	plate1-6.0	reads/plate1-6.0/J317_S11_L001_R2.fastq.gz
J317	S11	R1	L003	plate1-6.0	reads/plate1-6.0/J317_S11_L003_R1.fastq.gz
J317	S11	R1	L004	plate1-6.0	reads/plate1-6.0/J317_S11_L004_R1.fastq.gz
J317	S11	R2	L004	plate1-6.0	reads/plate1-6.0/J317_S11_L004_R2.fastq.gz
J317	S11	R1	L002	plate1-6.0	reads/plate1-6.0/J317_S11_L002_R1.fastq.gz
J349b	S211	R2	L001	plate1-6.0	reads/plate1-6.0/J349b_S211_L001_R2.fastq.gz
J349b	S211	R1	L001	plate1-6.0	reads/plate1-6.0/J349b_S211_L001_R1.fastq.gz
J349b	S211	R1	L003	plate1-6.0	reads/plate1-6.0/J349b_S211_L003_R1.fastq.gz
J349b	S211	R2	L004	plate1-6.0	reads/plate1-6.0/J349b_S211_L004_R2.fastq.gz
J349b	S211	R2	L003	plate1-6.0	reads/plate1-6.0/J349b_S211_L003_R2.fastq.gz
J349b	S211	R1	L002	plate1-6.0	reads/plate1-6.0/J349b_S211_L002_R1.fastq.gz
J349b	S211	R2	L002	plate1-6.0	reads/plate1-6.0/J349b_S211_L002_R2.fastq.gz
J349b	S211	R1	L004	plate1-6.0	reads/plate1-6.0/J349b_S211_L004_R1.fastq.gz
J361d	S205	R1	L004	plate1-6.0	reads/plate1-6.0/J361d_S205_L004_R1.fastq.gz
J361d	S205	R2	L004	plate1-6.0	reads/plate1-6.0/J361d_S205_L004_R2.fastq.gz
J361d	S205	R2	L003	plate1-6.0	reads/plate1-6.0/J361d_S205_L003_R2.fastq.gz
J361d	S205	R1	L002	plate1-6.0	reads/plate1-6.0/J361d_S205_L002_R1.fastq.gz
J361d	S205	R1	L003	plate1-6.0	reads/plate1-6.0/J361d_S205_L003_R1.fastq.gz
J361d	S205	R2	L002	plate1-6.0	reads/plate1-6.0/J361d_S205_L002_R2.fastq.gz
J361d	S205	R1	L001	plate1-6.0	reads/plate1-6.0/J361d_S205_L001_R1.fastq.gz
J361d	S205	R2	L001	plate1-6.0	reads/plate1-6.0/J361d_S205_L001_R2.fastq.gz
J436	S352	R1	L004	plate1-6.0	reads/plate1-6.0/J436_S352_L004_R1.fastq.gz
J436	S352	R2	L003	plate1-6.0	reads/plate1-6.0/J436_S352_L003_R2.fastq.gz
J436	S352	R2	L001	plate1-6.0	reads/plate1-6.0/J436_S352_L001_R2.fastq.gz
J436	S352	R2	L002	plate1-6.0	reads/plate1-6.0/J436_S352_L002_R2.fastq.gz
J436	S352	R1	L001	plate1-6.0	reads/plate1-6.0/J436_S352_L001_R1.fastq.gz
J436	S352	R2	L004	plate1-6.0	reads/plate1-6.0/J436_S352_L004_R2.fastq.gz
J436	S352	R1	L002	plate1-6.0	reads/plate1-6.0/J436_S352_L002_R1.fastq.gz
J436	S352	R1	L003	plate1-6.0	reads/plate1-6.0/J436_S352_L003_R1.fastq.gz
J341a	S191	R2	L004	plate1-6.0	reads/plate1-6.0/J341a_S191_L004_R2.fastq.gz
J341a	S191	R1	L004	plate1-6.0	reads/plate1-6.0/J341a_S191_L004_R1.fastq.gz
J341a	S191	R2	L001	plate1-6.0	reads/plate1-6.0/J341a_S191_L001_R2.fastq.gz
J341a	S191	R2	L003	plate1-6.0	reads/plate1-6.0/J341a_S191_L003_R2.fastq.gz
J341a	S191	R1	L001	plate1-6.0	reads/plate1-6.0/J341a_S191_L001_R1.fastq.gz
J341a	S191	R1	L002	plate1-6.0	reads/plate1-6.0/J341a_S191_L002_R1.fastq.gz
J341a	S191	R1	L003	plate1-6.0	reads/plate1-6.0/J341a_S191_L003_R1.fastq.gz
J341a	S191	R2	L002	plate1-6.0	reads/plate1-6.0/J341a_S191_L002_R2.fastq.gz
J430d	S447	R2	L004	plate1-6.0	reads/plate1-6.0/J430d_S447_L004_R2.fastq.gz
J430d	S447	R1	L004	plate1-6.0	reads/plate1-6.0/J430d_S447_L004_R1.fastq.gz
J430d	S447	R2	L001	plate1-6.0	reads/plate1-6.0/J430d_S447_L001_R2.fastq.gz
J430d	S447	R1	L003	plate1-6.0	reads/plate1-6.0/J430d_S447_L003_R1.fastq.gz
J430d	S447	R1	L001	plate1-6.0	reads/plate1-6.0/J430d_S447_L001_R1.fastq.gz
J430d	S447	R2	L003	plate1-6.0	reads/plate1-6.0/J430d_S447_L003_R2.fastq.gz
J430d	S447	R2	L002	plate1-6.0	reads/plate1-6.0/J430d_S447_L002_R2.fastq.gz
J430d	S447	R1	L002	plate1-6.0	reads/plate1-6.0/J430d_S447_L002_R1.fastq.gz
J386a	S265	R2	L001	plate1-6.0	reads/plate1-6.0/J386a_S265_L001_R2.fastq.gz
J386a	S265	R2	L002	plate1-6.0	reads/plate1-6.0/J386a_S265_L002_R2.fastq.gz
J386a	S265	R1	L002	plate1-6.0	reads/plate1-6.0/J386a_S265_L002_R1.fastq.gz
J386a	S265	R2	L003	plate1-6.0	reads/plate1-6.0/J386a_S265_L003_R2.fastq.gz
J386a	S265	R1	L001	plate1-6.0	reads/plate1-6.0/J386a_S265_L001_R1.fastq.gz
J386a	S265	R1	L004	plate1-6.0	reads/plate1-6.0/J386a_S265_L004_R1.fastq.gz
J386a	S265	R1	L003	plate1-6.0	reads/plate1-6.0/J386a_S265_L003_R1.fastq.gz
J386a	S265	R2	L004	plate1-6.0	reads/plate1-6.0/J386a_S265_L004_R2.fastq.gz
J294	S2	R2	L003	plate1-6.0	reads/plate1-6.0/J294_S2_L003_R2.fastq.gz
J294	S2	R1	L003	plate1-6.0	reads/plate1-6.0/J294_S2_L003_R1.fastq.gz
J294	S2	R2	L002	plate1-6.0	reads/plate1-6.0/J294_S2_L002_R2.fastq.gz
J294	S2	R1	L002	plate1-6.0	reads/plate1-6.0/J294_S2_L002_R1.fastq.gz
J294	S2	R2	L004	plate1-6.0	reads/plate1-6.0/J294_S2_L004_R2.fastq.gz
J294	S2	R1	L001	plate1-6.0	reads/plate1-6.0/J294_S2_L001_R1.fastq.gz
J294	S2	R2	L001	plate1-6.0	reads/plate1-6.0/J294_S2_L001_R2.fastq.gz
J294	S2	R1	L004	plate1-6.0	reads/plate1-6.0/J294_S2_L004_R1.fastq.gz
J429i	S487	R1	L001	plate1-6.0	reads/plate1-6.0/J429i_S487_L001_R1.fastq.gz
J429i	S487	R1	L003	plate1-6.0	reads/plate1-6.0/J429i_S487_L003_R1.fastq.gz
J429i	S487	R2	L003	plate1-6.0	reads/plate1-6.0/J429i_S487_L003_R2.fastq.gz
J429i	S487	R2	L001	plate1-6.0	reads/plate1-6.0/J429i_S487_L001_R2.fastq.gz
J429i	S487	R1	L002	plate1-6.0	reads/plate1-6.0/J429i_S487_L002_R1.fastq.gz
J429i	S487	R2	L002	plate1-6.0	reads/plate1-6.0/J429i_S487_L002_R2.fastq.gz
J429i	S487	R2	L004	plate1-6.0	reads/plate1-6.0/J429i_S487_L004_R2.fastq.gz
J429i	S487	R1	L004	plate1-6.0	reads/plate1-6.0/J429i_S487_L004_R1.fastq.gz
J367	S300	R1	L001	plate1-6.0	reads/plate1-6.0/J367_S300_L001_R1.fastq.gz
J367	S300	R1	L004	plate1-6.0	reads/plate1-6.0/J367_S300_L004_R1.fastq.gz
J367	S300	R1	L003	plate1-6.0	reads/plate1-6.0/J367_S300_L003_R1.fastq.gz
J367	S300	R2	L001	plate1-6.0	reads/plate1-6.0/J367_S300_L001_R2.fastq.gz
J367	S300	R1	L002	plate1-6.0	reads/plate1-6.0/J367_S300_L002_R1.fastq.gz
J367	S300	R2	L003	plate1-6.0	reads/plate1-6.0/J367_S300_L003_R2.fastq.gz
J367	S300	R2	L004	plate1-6.0	reads/plate1-6.0/J367_S300_L004_R2.fastq.gz
J367	S300	R2	L002	plate1-6.0	reads/plate1-6.0/J367_S300_L002_R2.fastq.gz
NAL05	S23	R1	L004	plate1-6.0	reads/plate1-6.0/NAL05_S23_L004_R1.fastq.gz
NAL05	S23	R1	L001	plate1-6.0	reads/plate1-6.0/NAL05_S23_L001_R1.fastq.gz
NAL05	S23	R1	L002	plate1-6.0	reads/plate1-6.0/NAL05_S23_L002_R1.fastq.gz
NAL05	S23	R2	L002	plate1-6.0	reads/plate1-6.0/NAL05_S23_L002_R2.fastq.gz
NAL05	S23	R2	L003	plate1-6.0	reads/plate1-6.0/NAL05_S23_L003_R2.fastq.gz
NAL05	S23	R2	L001	plate1-6.0	reads/plate1-6.0/NAL05_S23_L001_R2.fastq.gz
NAL05	S23	R2	L004	plate1-6.0	reads/plate1-6.0/NAL05_S23_L004_R2.fastq.gz
NAL05	S23	R1	L003	plate1-6.0	reads/plate1-6.0/NAL05_S23_L003_R1.fastq.gz
J403	S113	R1	L003	plate1-6.0	reads/plate1-6.0/J403_S113_L003_R1.fastq.gz
J403	S113	R2	L002	plate1-6.0	reads/plate1-6.0/J403_S113_L002_R2.fastq.gz
J403	S113	R2	L004	plate1-6.0	reads/plate1-6.0/J403_S113_L004_R2.fastq.gz
J403	S113	R1	L002	plate1-6.0	reads/plate1-6.0/J403_S113_L002_R1.fastq.gz
