filename	reads	bases	perc_gc	non_acgt
reads/plate1-6.2/J435f_S482_L002_R1.fastq.gz	2234305	326681383	40.5	12298
reads/plate1-6.2/J435f_S482_L002_R2.fastq.gz	2234305	326706621	40.5	12288
reads/plate1-6.2/J435f_S482_L001_R2.fastq.gz	2320122	339215096	40.5	13134
reads/plate1-6.2/J435d_S436_L001_R2.fastq.gz	3391105	500337966	40.8	10992
reads/plate1-6.2/J435d_S436_L001_R1.fastq.gz	3391105	500617025	41.1	9826
reads/plate1-6.2/J435e_S437_L001_R1.fastq.gz	3268823	479800852	40.4	14076
reads/plate1-6.2/J435e_S437_L001_R2.fastq.gz	3268823	479810022	40.4	15243
reads/plate1-6.2/J435d_S436_L002_R2.fastq.gz	3448012	509015392	40.8	11469
reads/plate1-6.2/J435d_S436_L002_R1.fastq.gz	3448012	509299796	41.0	9747
reads/plate1-6.2/J435e_S437_L002_R1.fastq.gz	3318784	487232497	40.4	15501
reads/plate1-6.2/J435e_S437_L002_R2.fastq.gz	3318784	487233359	40.4	17017
reads/plate1-6.2/J435g_S435_L001_R1.fastq.gz	2665224	390680671	40.7	13795
reads/plate1-6.2/J435g_S435_L002_R1.fastq.gz	2586863	379189675	40.7	14775
reads/plate1-6.2/J435g_S435_L001_R2.fastq.gz	2665224	390705403	40.8	13119
reads/plate1-6.2/J435g_S435_L002_R2.fastq.gz	2586863	379201389	40.8	14672
reads/plate1-6.2/J435h_S501_L001_R1.fastq.gz	3308687	485024147	40.8	17249
reads/plate1-6.2/J435i_S471_L001_R1.fastq.gz	2681397	390306959	40.9	13214
reads/plate1-6.2/J435i_S471_L002_R1.fastq.gz	2715724	395448628	40.9	13488
reads/plate1-6.2/J435h_S501_L001_R2.fastq.gz	3308687	485015164	40.8	18308
reads/plate1-6.2/J435i_S471_L001_R2.fastq.gz	2681397	390345295	40.9	13916
reads/plate1-6.2/J435i_S471_L002_R2.fastq.gz	2715724	395491107	40.9	14568
reads/plate1-6.2/J435h_S501_L002_R1.fastq.gz	3356555	492195217	40.8	18080
reads/plate1-6.2/J435h_S501_L002_R2.fastq.gz	3356555	492175139	40.8	20054
reads/plate1-6.2/J436_S352_L001_R1.fastq.gz	4333324	637071591	41.2	34270
reads/plate1-6.2/J436_S352_L001_R2.fastq.gz	4333324	636958810	41.2	34648
reads/plate1-6.2/J436b_S523_L001_R1.fastq.gz	2241031	328735353	40.6	17747
reads/plate1-6.2/J436_S352_L002_R1.fastq.gz	4377840	643861113	41.2	35951
reads/plate1-6.2/J436b_S523_L002_R1.fastq.gz	2181910	320098306	40.6	18218
reads/plate1-6.2/J436a_S381_L001_R1.fastq.gz	4354536	645892782	40.9	25667
reads/plate1-6.2/J436b_S523_L001_R2.fastq.gz	2241031	328661547	40.7	17827
reads/plate1-6.2/J436_S352_L002_R2.fastq.gz	4377840	643724782	41.2	37121
reads/plate1-6.2/J436b_S523_L002_R2.fastq.gz	2181910	320021470	40.6	18106
reads/plate1-6.2/J436a_S381_L001_R2.fastq.gz	4354536	645770996	40.9	27422
reads/plate1-6.2/J436a_S381_L002_R1.fastq.gz	4430832	657238503	40.9	27172
reads/plate1-6.2/J436c_S498_L001_R2.fastq.gz	2685295	393206101	40.2	17368
reads/plate1-6.2/J436c_S498_L002_R1.fastq.gz	2632712	385649098	40.2	17218
reads/plate1-6.2/J436c_S498_L001_R1.fastq.gz	2685295	393223412	40.2	17687
reads/plate1-6.2/J436a_S381_L002_R2.fastq.gz	4430832	657104142	40.9	29128
reads/plate1-6.2/J436c_S498_L002_R2.fastq.gz	2632712	385622342	40.2	17313
reads/plate1-6.2/J436crep_S507_L002_R1.fastq.gz	2261878	332769939	40.2	14904
reads/plate1-6.2/J436crep_S507_L001_R1.fastq.gz	2306527	339311351	40.2	14176
reads/plate1-6.2/J436crep_S507_L002_R2.fastq.gz	2261878	332723618	40.2	15295
reads/plate1-6.2/J436crep_S507_L001_R2.fastq.gz	2306527	339272308	40.2	14221
reads/plate1-6.2/J436d_S468_L001_R2.fastq.gz	2529446	371090853	40.0	10240
reads/plate1-6.2/J436d_S468_L001_R1.fastq.gz	2529446	371286682	40.1	9300
reads/plate1-6.2/J436d_S468_L002_R1.fastq.gz	2562200	376218102	40.1	10350
reads/plate1-6.2/J436e_S474_L001_R1.fastq.gz	2649994	385304873	40.5	20284
reads/plate1-6.2/J436d_S468_L002_R2.fastq.gz	2562200	376013170	40.0	11950
reads/plate1-6.2/J436e_S474_L002_R1.fastq.gz	2562489	372626841	40.5	20781
reads/plate1-6.2/J436e_S474_L002_R2.fastq.gz	2562489	372598686	40.5	20751
reads/plate1-6.2/J436e_S474_L001_R2.fastq.gz	2649994	385278146	40.5	20411
reads/plate1-6.2/J436f_S462_L002_R1.fastq.gz	2968867	434676108	40.5	17512
reads/plate1-6.2/J436f_S462_L001_R1.fastq.gz	2930115	428858758	40.6	18770
reads/plate1-6.2/J436f_S462_L001_R2.fastq.gz	2930115	428846842	40.5	18995
reads/plate1-6.2/J436g_S502_L001_R1.fastq.gz	2239897	326829858	40.3	16522
reads/plate1-6.2/J436g_S502_L002_R1.fastq.gz	2267693	331022380	40.3	15489
reads/plate1-6.2/J436g_S502_L001_R2.fastq.gz	2239897	326806234	40.3	17290
reads/plate1-6.2/J436g_S502_L002_R2.fastq.gz	2267693	330990347	40.3	16907
reads/plate1-6.2/J436f_S462_L002_R2.fastq.gz	2968867	434665925	40.5	18595
reads/plate1-6.2/J436h_S509_L001_R1.fastq.gz	2520341	371485034	40.4	9679
reads/plate1-6.2/J436h_S509_L001_R2.fastq.gz	2520341	371455341	40.4	10616
reads/plate1-6.2/J436h_S509_L002_R1.fastq.gz	2563958	377954544	40.4	10683
reads/plate1-6.2/J436i_S463_L001_R1.fastq.gz	2495230	365383449	40.4	15371
reads/plate1-6.2/J436h_S509_L002_R2.fastq.gz	2563958	377920080	40.4	11931
reads/plate1-6.2/M1c_S106_L001_R1.fastq.gz	561049	83469266	39.0	5231
reads/plate1-6.2/M2a_S121_L001_R1.fastq.gz	405004	59907041	38.2	5302
reads/plate1-6.2/M1c_S106_L001_R2.fastq.gz	561049	83471507	39.1	4915
reads/plate1-6.2/J436i_S463_L001_R2.fastq.gz	2495230	365339288	40.4	16220
reads/plate1-6.2/M1c_S106_L002_R2.fastq.gz	540270	80388593	39.1	5523
reads/plate1-6.2/M1c_S106_L002_R1.fastq.gz	540270	80389245	39.0	5797
reads/plate1-6.2/M2b_S114_L001_R1.fastq.gz	228029	33473008	38.2	2833
reads/plate1-6.2/M2a_S121_L001_R2.fastq.gz	405004	59909276	38.2	5136
reads/plate1-6.2/M2a_S121_L002_R1.fastq.gz	397345	58775619	38.2	5112
reads/plate1-6.2/M2b_S114_L001_R2.fastq.gz	228029	33476055	38.3	2533
reads/plate1-6.2/M2a_S121_L002_R2.fastq.gz	397345	58774709	38.2	4836
reads/plate1-6.2/J436i_S463_L002_R2.fastq.gz	2528078	370343720	40.4	16273
reads/plate1-6.2/J436i_S463_L002_R1.fastq.gz	2528078	370402385	40.4	15544
reads/plate1-6.2/M2b_S114_L002_R1.fastq.gz	216118	31724399	38.2	2982
reads/plate1-6.2/M2b_S114_L002_R2.fastq.gz	216118	31729636	38.3	2743
reads/plate1-6.2/J438_S457_L001_R1.fastq.gz	2530550	369251898	40.3	12891
reads/plate1-6.2/NAL05_S23_L001_R1.fastq.gz	888726	127275605	39.5	17995
reads/plate1-6.2/NAL05_S23_L001_R2.fastq.gz	888726	127285418	39.5	17330
reads/plate1-6.2/NAL05_S23_L002_R1.fastq.gz	898905	128797302	39.5	20273
reads/plate1-6.2/J438_S457_L002_R1.fastq.gz	2426110	353868571	40.3	13860
reads/plate1-6.2/J438_S457_L001_R2.fastq.gz	2530550	369265262	40.3	12166
reads/plate1-6.2/NAL05_S23_L002_R2.fastq.gz	898905	128801969	39.5	19576
reads/plate1-6.2/J437_S520_L001_R1.fastq.gz	3354433	492802746	41.0	11999
reads/plate1-6.2/NBJ30_S64_L001_R2.fastq.gz	1141169	171490255	39.2	850
reads/plate1-6.2/NBJ30_S64_L001_R1.fastq.gz	1141169	171581672	39.9	672
reads/plate1-6.2/J438_S457_L002_R2.fastq.gz	2426110	353881139	40.3	13579
reads/plate1-6.2/NBJ30_S64_L002_R2.fastq.gz	1206305	181261036	39.2	1266
reads/plate1-6.2/J437_S520_L001_R2.fastq.gz	3354433	492787149	40.9	12604
reads/plate1-6.2/NBJ30_S64_L002_R1.fastq.gz	1206305	181362132	39.9	802
reads/plate1-6.2/NE10467_S139_L001_R1.fastq.gz	61777	8912410	41.1	1468
reads/plate1-6.2/NE10467_S139_L001_R2.fastq.gz	61777	8894173	40.8	1469
reads/plate1-6.2/NE10467_S139_L002_R1.fastq.gz	62732	9049500	41.2	1342
reads/plate1-6.2/NE10467_S139_L002_R2.fastq.gz	62732	9032115	40.8	1374
reads/plate1-6.2/J437_S520_L002_R1.fastq.gz	3406495	500564053	41.0	12853
reads/plate1-6.2/NCD30_S91_L001_R1.fastq.gz	895686	129177146	39.3	19175
reads/plate1-6.2/NE25923_S133_L001_R1.fastq.gz	80958	11682558	41.0	2849
reads/plate1-6.2/NCD30_S91_L002_R1.fastq.gz	881796	127229915	39.3	20637
reads/plate1-6.2/NE25923_S133_L001_R2.fastq.gz	80958	11674505	41.0	2815
reads/plate1-6.2/NCD30_S91_L001_R2.fastq.gz	895686	129190427	39.3	18655
reads/plate1-6.2/NE25923_S133_L002_R2.fastq.gz	81495	11743578	40.9	2268
reads/plate1-6.2/NE25923_S133_L002_R1.fastq.gz	81495	11754599	41.0	2245
reads/plate1-6.2/J437_S520_L002_R2.fastq.gz	3406495	500548924	40.9	13797
reads/plate1-6.2/NCD30_S91_L002_R2.fastq.gz	881796	127243212	39.3	19790
reads/plate1-6.2/NE25953_S115_L001_R1.fastq.gz	71632	10275316	40.8	2458
reads/plate1-6.2/NE35955_S129_L001_R1.fastq.gz	49268	7003032	40.6	4664
reads/plate1-6.2/NE25953_S115_L001_R2.fastq.gz	71632	10268472	40.8	2469
reads/plate1-6.2/NE35955_S129_L002_R1.fastq.gz	48180	6848457	40.6	4401
reads/plate1-6.2/NE35955_S129_L001_R2.fastq.gz	49268	7003884	40.8	4532
reads/plate1-6.2/NE25953_S115_L002_R2.fastq.gz	72301	10362735	40.7	2365
reads/plate1-6.2/NE25953_S115_L002_R1.fastq.gz	72301	10370565	40.8	2275
reads/plate1-6.2/NE35959_S118_L001_R1.fastq.gz	66827	9560635	40.6	3937
reads/plate1-6.2/NE35955_S129_L002_R2.fastq.gz	48180	6848158	40.8	4168
reads/plate1-6.2/NE35959_S118_L002_R1.fastq.gz	66044	9431943	40.6	4137
reads/plate1-6.2/NE35959_S118_L002_R2.fastq.gz	66044	9432570	40.8	4019
reads/plate1-6.2/NE36811_S134_L001_R1.fastq.gz	80406	11569916	41.1	4355
reads/plate1-6.2/NE35959_S118_L001_R2.fastq.gz	66827	9561362	40.8	3756
reads/plate1-6.2/NE37169_S112_L001_R1.fastq.gz	60386	8625148	40.8	3759
reads/plate1-6.2/NE37169_S112_L001_R2.fastq.gz	60386	8625840	40.9	3721
reads/plate1-6.2/NE36811_S134_L002_R1.fastq.gz	80854	11635811	41.1	4899
reads/plate1-6.2/NE36811_S134_L002_R2.fastq.gz	80854	11632161	41.1	4681
reads/plate1-6.2/NE37169_S112_L002_R2.fastq.gz	60230	8594763	40.8	3499
reads/plate1-6.2/NE36811_S134_L001_R2.fastq.gz	80406	11565007	41.1	4204
reads/plate1-6.2/NE37169_S112_L002_R1.fastq.gz	60230	8595233	40.7	3627
reads/plate1-6.2/NE37647_S102_L001_R1.fastq.gz	54174	7718292	40.7	3851
reads/plate1-6.2/NE37647_S102_L001_R2.fastq.gz	54174	7718854	41.0	3708
reads/plate1-6.2/NE37647_S102_L002_R1.fastq.gz	53831	7668887	40.7	4677
reads/plate1-6.2/NE37647_S102_L002_R2.fastq.gz	53831	7666839	41.0	4606
reads/plate1-6.2/NE67754_S105_L001_R1.fastq.gz	49779	7095581	40.6	3898
reads/plate1-6.2/NE4583_S107_L001_R1.fastq.gz	69064	9842723	41.0	2614
reads/plate1-6.2/NE67754_S105_L001_R2.fastq.gz	49779	7094811	40.8	3702
reads/plate1-6.2/NE4583_S107_L002_R2.fastq.gz	69383	9872925	40.8	2539
reads/plate1-6.2/NE4583_S107_L002_R1.fastq.gz	69383	9884014	41.0	2418
reads/plate1-6.2/NE67754_S105_L002_R2.fastq.gz	48604	6925659	40.8	3219
reads/plate1-6.2/NE67754_S105_L002_R1.fastq.gz	48604	6925444	40.6	3347
reads/plate1-6.2/NE4583_S107_L001_R2.fastq.gz	69064	9831720	40.8	2583
reads/plate1-6.2/NE90535_S120_L001_R2.fastq.gz	134640	19271156	39.7	2978
reads/plate1-6.2/NE90535_S120_L002_R1.fastq.gz	134560	19267280	39.6	3387
reads/plate1-6.2/NE90535_S120_L002_R2.fastq.gz	134560	19270092	39.7	3266
reads/plate1-6.2/NE90535_S120_L001_R1.fastq.gz	134640	19268851	39.6	3025
reads/plate1-6.2/NDU10_S90_L001_R1.fastq.gz	934213	134898827	39.0	17844
reads/plate1-6.2/NDU10_S90_L001_R2.fastq.gz	934213	134915974	39.1	17372
reads/plate1-6.2/NDU10_S90_L002_R1.fastq.gz	912463	131786979	39.0	18399
reads/plate1-6.2/NCR13_S37_L001_R1.fastq.gz	1557383	227195333	39.7	24033
reads/plate1-6.2/NCR13_S37_L001_R2.fastq.gz	1557383	227209717	39.8	22960
reads/plate1-6.2/NCR13_S37_L002_R1.fastq.gz	1545045	225527653	39.7	24123
reads/plate1-6.2/NDU10_S90_L002_R2.fastq.gz	912463	131806402	39.1	18116
reads/plate1-6.2/NCR13_S37_L002_R2.fastq.gz	1545045	225531566	39.7	23209
reads/plate1-6.2/RA1007_S242_L001_R1.fastq.gz	3231478	477825763	40.7	22033
reads/plate1-6.2/TLC715_S55_L001_R1.fastq.gz	2919996	432260415	39.5	20658
reads/plate1-6.2/TLC715_S55_L002_R1.fastq.gz	2970415	439787983	39.5	22641
reads/plate1-6.2/TLC715_S55_L001_R2.fastq.gz	2919996	432262831	39.5	20368
reads/plate1-6.2/RA1007_S242_L002_R2.fastq.gz	3138983	464122776	40.7	23612
reads/plate1-6.2/RA1007_S242_L002_R1.fastq.gz	3138983	464192904	40.7	24099
reads/plate1-6.2/RA1006_S71_L001_R1.fastq.gz	3582650	531578821	39.6	26819
reads/plate1-6.2/RA1006_S71_L002_R1.fastq.gz	3642000	540415699	39.6	27766
reads/plate1-6.2/RA1006_S71_L001_R2.fastq.gz	3582650	531513522	39.6	26212
reads/plate1-6.2/RA1006_S71_L002_R2.fastq.gz	3642000	540348643	39.6	28164
reads/plate1-6.2/RA1007_S242_L001_R2.fastq.gz	3231478	477767788	40.8	21844
reads/plate1-6.2/RA1006_S170_L002_R1.fastq.gz	4049917	595768549	40.4	34749
reads/plate1-6.2/RA1006_S170_L001_R1.fastq.gz	4148160	610156054	40.4	34397
reads/plate1-6.2/RA1006_S170_L001_R2.fastq.gz	4148160	610072006	40.4	34655
reads/plate1-6.2/TLC715_S55_L002_R2.fastq.gz	2970415	439804560	39.5	22834
reads/plate1-6.2/RA1006_S170_L002_R2.fastq.gz	4049917	595664833	40.4	35270
reads/plate1-6.2/TLC726_S51_L001_R1.fastq.gz	3038243	449945481	40.3	20585
reads/plate1-6.2/TLC726_S51_L002_R1.fastq.gz	2972438	440282648	40.3	21410
reads/plate1-6.2/TLC775_S76_L001_R1.fastq.gz	2902079	431015172	39.4	14996
reads/plate1-6.2/TLC726_S51_L001_R2.fastq.gz	3038243	449945919	40.4	19762
reads/plate1-6.2/TLC726_S51_L002_R2.fastq.gz	2972438	440281538	40.3	21276
reads/plate1-6.2/TLC775_S76_L001_R2.fastq.gz	2902079	430934117	39.3	15947
reads/plate1-6.2/TLC775_S76_L002_R1.fastq.gz	2941178	436921824	39.4	15724
reads/plate1-6.2/TLC720_S39_L001_R2.fastq.gz	3834974	571982128	39.6	5380
reads/plate1-6.2/VMA18_S117_L001_R1.fastq.gz	623411	91918879	39.4	5251
reads/plate1-6.2/TLC720_S39_L001_R1.fastq.gz	3834974	572527485	40.1	4361
reads/plate1-6.2/TLC720_S39_L002_R2.fastq.gz	3934459	587331011	39.6	7262
reads/plate1-6.2/VMA18_S117_L002_R1.fastq.gz	632584	93285522	39.4	5268
reads/plate1-6.2/VMA18_S117_L002_R2.fastq.gz	632584	93297895	39.4	5341
reads/plate1-6.2/TLC720_S39_L002_R1.fastq.gz	3934459	587868740	40.1	5462
reads/plate1-6.2/VMA18_S117_L001_R2.fastq.gz	623411	91930364	39.4	5327
reads/plate1-6.2/VWG14_S110_L001_R2.fastq.gz	172294	25033053	39.5	4836
reads/plate1-6.2/VWG14_S110_L001_R1.fastq.gz	172294	25032921	39.5	4876
reads/plate1-6.2/TLC775_S76_L002_R2.fastq.gz	2941178	436843526	39.2	16757
reads/plate1-6.2/VWG14_S110_L002_R1.fastq.gz	172984	25122122	39.5	5436
reads/plate1-6.2/VWG14_S110_L002_R2.fastq.gz	172984	25122328	39.5	5094
reads/plate1-6.2/blank_31_S145_L001_R2.fastq.gz	141225	20554990	40.6	4018
reads/plate1-6.2/blank_31_S145_L001_R1.fastq.gz	141225	20578048	40.8	3964
reads/plate1-6.2/blank_31_S145_L002_R1.fastq.gz	142962	20840349	40.7	3556
reads/plate1-6.2/blank_32_S240_L001_R1.fastq.gz	79818	11634021	40.8	4137
reads/plate1-6.2/blank_31_S145_L002_R2.fastq.gz	142962	20820462	40.6	3501
reads/plate1-6.2/blank_32_S240_L001_R2.fastq.gz	79818	11634208	41.0	4094
reads/plate1-6.2/blank_32_S240_L002_R2.fastq.gz	80157	11682334	41.0	4421
reads/plate1-6.2/blank_32_S240_L002_R1.fastq.gz	80157	11683961	40.9	4568
reads/plate1-6.2/VMA18_S67_L001_R1.fastq.gz	1042710	151049449	39.1	18803
reads/plate1-6.2/TLC725_S22_L001_R1.fastq.gz	4626839	686792005	39.6	26311
reads/plate1-6.2/blank_42_S336_L001_R1.fastq.gz	128297	18674081	40.9	6597
reads/plate1-6.2/blank_41_S241_L001_R2.fastq.gz	187853	27449023	40.7	4434
reads/plate1-6.2/blank_41_S241_L001_R1.fastq.gz	187853	27488393	40.9	4369
reads/plate1-6.2/VWG14_S87_L001_R1.fastq.gz	615752	87507011	39.7	17632
reads/plate1-6.2/blank_41_S241_L002_R1.fastq.gz	191688	28055873	40.9	4102
reads/plate1-6.2/blank_42_S336_L001_R2.fastq.gz	128297	18672467	41.1	6392
reads/plate1-6.2/VMA18_S67_L001_R2.fastq.gz	1042710	151058749	39.2	18009
reads/plate1-6.2/blank_41_S241_L002_R2.fastq.gz	191688	28015897	40.6	4146
reads/plate1-6.2/VMA18_S67_L002_R1.fastq.gz	1024402	148452956	39.1	19477
reads/plate1-6.2/blank_51_S337_L001_R1.fastq.gz	49345	7072983	40.2	5173
reads/plate1-6.2/blank_51_S337_L002_R1.fastq.gz	48123	6887530	40.2	4736
reads/plate1-6.2/blank_51_S337_L002_R2.fastq.gz	48123	6886993	40.4	4520
reads/plate1-6.2/blank_51_S337_L001_R2.fastq.gz	49345	7072115	40.4	5143
reads/plate1-6.2/VWG14_S87_L002_R2.fastq.gz	621055	88376470	40.0	18777
reads/plate1-6.2/blank_42_S336_L002_R1.fastq.gz	129139	18801989	40.9	6550
reads/plate1-6.2/blank_61_S433_L001_R2.fastq.gz	41973	6027726	40.9	3436
reads/plate1-6.2/blank_61_S433_L002_R1.fastq.gz	40747	5849553	40.6	3520
reads/plate1-6.2/blank_52_S432_L001_R2.fastq.gz	85652	12384572	40.9	6323
reads/plate1-6.2/VWG14_S87_L002_R1.fastq.gz	621055	88253161	39.7	20156
reads/plate1-6.2/blank_52_S432_L002_R2.fastq.gz	85093	12296748	40.8	6425
reads/plate1-6.2/blank_61_S433_L002_R2.fastq.gz	40747	5850045	40.8	3400
reads/plate1-6.2/blank_61_S433_L001_R1.fastq.gz	41973	6027008	40.7	3717
reads/plate1-6.2/blank_42_S336_L002_R2.fastq.gz	129139	18801793	41.1	6422
reads/plate1.1/Blank1-NextRAD_S97_L001_R2.fastq.gz	16	2416	40.5	0
reads/plate1.1/Blank1-WGS_S1_L001_R1.fastq.gz	241	36391	36.1	18
reads/plate1-6.2/blank_52_S432_L001_R1.fastq.gz	85652	12384729	40.7	6595
reads/plate1.1/Blank1-NextRAD_S97_L001_R1.fastq.gz	16	2416	42.5	0
reads/plate1-6.2/VMA18_S67_L002_R2.fastq.gz	1024402	148463322	39.1	18431
reads/plate1.1/Blank1-WGS_S1_L001_R2.fastq.gz	241	36391	30.7	144
reads/plate1.1/Blank2-WGS_S77_L001_R1.fastq.gz	251	37901	34.7	1
reads/plate1.1/Blank2-NextRAD_S173_L001_R2.fastq.gz	19	2869	40.7	0
reads/plate1-6.2/blank_52_S432_L002_R1.fastq.gz	85093	12295249	40.7	6912
reads/plate1.1/Blank2-NextRAD_S173_L001_R1.fastq.gz	19	2869	45.8	0
reads/plate1.1/Blank2-WGS_S77_L001_R2.fastq.gz	251	37901	33.4	0
reads/plate1-6.2/blank_62_S528_L001_R1.fastq.gz	45617	6598587	41.1	1659
reads/plate1-6.2/blank_62_S528_L001_R2.fastq.gz	45617	6593469	41.1	1625
reads/plate1-6.2/blank_62_S528_L002_R1.fastq.gz	45799	6621597	41.0	2193
reads/plate1-6.2/blank_62_S528_L002_R2.fastq.gz	45799	6617112	41.0	2148
reads/plate1-6.2/TLC725_S22_L002_R1.fastq.gz	4702249	698039698	39.6	27256
reads/plate1-6.2/VWG14_S87_L001_R2.fastq.gz	615752	87640700	40.0	16128
reads/plate1-6.2/TLC725_S22_L002_R2.fastq.gz	4702249	698072136	39.6	27563
reads/plate1.1/FDK10-NextRAD_S154_L001_R1.fastq.gz	244595	36933845	42.4	13492
reads/plate1-6.2/TLC725_S22_L001_R2.fastq.gz	4626839	686829287	39.6	25356
reads/plate1.1/J296-NextRAD_S146_L001_R1.fastq.gz	282667	42682717	42.3	14544
reads/plate1.1/FDK10-NextRAD_S154_L001_R2.fastq.gz	244595	36933845	41.8	90623
reads/plate1.1/J296-NextRAD_S146_L001_R2.fastq.gz	282667	42682717	41.6	101323
reads/plate1.1/J294-NextRAD_S98_L001_R1.fastq.gz	547317	82644867	43.0	30040
reads/plate1.1/J294-NextRAD_S98_L001_R2.fastq.gz	547317	82644867	42.0	209967
reads/plate1.1/J298-NextRAD_S122_L001_R1.fastq.gz	556450	84023950	42.1	30432
reads/plate1.1/J298-NextRAD_S122_L001_R2.fastq.gz	556450	84023950	41.5	204439
reads/plate1.1/J301-NextRAD_S99_L001_R1.fastq.gz	516746	78028646	42.8	29282
reads/plate1.1/J301-NextRAD_S99_L001_R2.fastq.gz	516746	78028646	41.5	183778
reads/plate1.1/J303-NextRAD_S170_L001_R1.fastq.gz	374032	56478832	42.1	19385
reads/plate1.1/J303-NextRAD_S170_L001_R2.fastq.gz	374032	56478832	41.5	132539
reads/plate1.1/J307-NextRAD_S106_L001_R2.fastq.gz	331843	50108293	41.9	131640
reads/plate1.1/J307-NextRAD_S106_L001_R1.fastq.gz	331843	50108293	42.6	18772
reads/plate1.1/J310-NextRAD_S136_L001_R1.fastq.gz	60931	9200581	43.2	3419
reads/plate1.1/J310-NextRAD_S136_L001_R2.fastq.gz	60931	9200581	42.4	22023
reads/plate1.1/FDK10-WGS_S58_L001_R2.fastq.gz	1659949	250652299	39.8	613057
reads/plate1.1/FDK10-WGS_S58_L001_R1.fastq.gz	1659949	250652299	40.0	91477
reads/plate1.1/J311-NextRAD_S123_L001_R2.fastq.gz	412315	62259565	41.7	149073
reads/plate1.1/J311-NextRAD_S123_L001_R1.fastq.gz	412315	62259565	42.3	19719
reads/plate1.1/J294-WGS_S2_L001_R1.fastq.gz	2821251	426008901	39.6	151415
reads/plate1.1/J294-WGS_S2_L001_R2.fastq.gz	2821251	426008901	39.6	1039796
reads/plate1.1/J315-NextRAD_S171_L001_R1.fastq.gz	163717	24721267	42.5	9035
reads/plate1.1/J315-NextRAD_S171_L001_R2.fastq.gz	163717	24721267	41.9	63532
reads/plate1.1/J301-WGS_S3_L001_R1.fastq.gz	3900889	589034239	39.4	213651
reads/plate1.1/J301-WGS_S3_L001_R2.fastq.gz	3900889	589034239	39.1	1447815
reads/plate1.1/J310-WGS_S40_L001_R1.fastq.gz	3256975	491803225	40.4	163461
reads/plate1.1/J296-WGS_S50_L001_R1.fastq.gz	4534811	684756461	39.7	234632
reads/plate1.1/J296-WGS_S50_L001_R2.fastq.gz	4534811	684756461	39.5	1652967
reads/plate1.1/J307-WGS_S10_L001_R1.fastq.gz	3584738	541295438	39.9	190310
reads/plate1.1/J316-NextRAD_S130_L001_R1.fastq.gz	348474	52619574	42.5	20565
reads/plate1.1/J316-NextRAD_S130_L001_R2.fastq.gz	348474	52619574	41.8	134528
reads/plate1.1/J307-WGS_S10_L001_R2.fastq.gz	3584738	541295438	39.7	1303263
reads/plate1.1/J317-NextRAD_S107_L001_R2.fastq.gz	450272	67991072	41.6	164217
reads/plate1.1/J317-NextRAD_S107_L001_R1.fastq.gz	450272	67991072	42.4	22064
reads/plate1.1/J310-WGS_S40_L001_R2.fastq.gz	3256975	491803225	39.8	1108666
reads/plate1.1/J318-NextRAD_S114_L001_R1.fastq.gz	465422	70278722	42.2	25326
reads/plate1.1/J318-NextRAD_S114_L001_R2.fastq.gz	465422	70278722	41.4	167724
reads/plate1.1/J319-NextRAD_S138_L001_R1.fastq.gz	488497	73763047	42.7	26269
reads/plate1.1/J319-NextRAD_S138_L001_R2.fastq.gz	488497	73763047	41.9	179628
reads/plate1.1/J298-WGS_S26_L001_R1.fastq.gz	6271792	947040592	40.0	331284
reads/plate1.1/J315-WGS_S75_L001_R1.fastq.gz	3337721	503995871	39.6	187459
reads/plate1.1/J303-WGS_S74_L001_R2.fastq.gz	5723846	864300746	39.5	2090151
reads/plate1.1/J303-WGS_S74_L001_R1.fastq.gz	5723846	864300746	39.6	300968
reads/plate1.1/J315-WGS_S75_L001_R2.fastq.gz	3337721	503995871	39.4	1258115
reads/plate1.1/J298-WGS_S26_L001_R2.fastq.gz	6271792	947040592	40.0	2306632
reads/plate1.1/J320-NextRAD_S178_L001_R1.fastq.gz	562562	84946862	42.8	31175
reads/plate1.1/J321g-NextRAD_S104_L001_R1.fastq.gz	203533	30733483	43.0	10809
reads/plate1.1/J321g-NextRAD_S104_L001_R2.fastq.gz	203533	30733483	42.1	74987
reads/plate1.1/J320-NextRAD_S178_L001_R2.fastq.gz	562562	84946862	41.9	211658
reads/plate1.1/J322-NextRAD_S108_L001_R1.fastq.gz	287760	43451760	42.5	15653
reads/plate1.1/J322-NextRAD_S108_L001_R2.fastq.gz	287760	43451760	41.8	106576
reads/plate1.1/J311-WGS_S27_L001_R2.fastq.gz	5461992	824760792	39.3	2017749
reads/plate1.1/J311-WGS_S27_L001_R1.fastq.gz	5461992	824760792	39.5	295810
reads/plate1.1/J324-NextRAD_S162_L001_R1.fastq.gz	160672	24261472	42.4	8936
reads/plate1.1/J324-NextRAD_S162_L001_R2.fastq.gz	160672	24261472	41.6	58304
reads/plate1.1/J317-WGS_S11_L001_R1.fastq.gz	3983247	601470297	39.6	217809
reads/plate1.1/J317-WGS_S11_L001_R2.fastq.gz	3983247	601470297	39.3	1461612
reads/plate1.1/J326-NextRAD_S164_L001_R1.fastq.gz	281984	42579584	42.5	14112
reads/plate1.1/J316-WGS_S34_L001_R1.fastq.gz	4478960	676322960	40.2	244913
reads/plate1.1/J326-NextRAD_S164_L001_R2.fastq.gz	281984	42579584	41.8	101017
